DateId,Date,Day,DayName,DayOfWeek,WeekOfYear,Month,MonthName,Quarter,Year,IsWeekend,FinancialYear
20220123,2022-01-23,23,Sunday,7,3,1,January,Q1,2022,Yes,FY2021-22
20220124,2022-01-24,24,Monday,1,4,1,January,Q1,2022,No,FY2021-22
20220125,2022-01-25,25,Tuesday,2,4,1,January,Q1,2022,No,FY2021-22
20220126,2022-01-26,26,Wednesday,3,4,1,January,Q1,2022,No,FY2021-22
20220127,2022-01-27,27,Thursday,4,4,1,January,Q1,2022,No,FY2021-22
20220128,2022-01-28,28,Friday,5,4,1,January,Q1,2022,No,FY2021-22
20220129,2022-01-29,29,Saturday,6,4,1,January,Q1,2022,Yes,FY2021-22
20220130,2022-01-30,30,Sunday,7,4,1,January,Q1,2022,Yes,FY2021-22
20220131,2022-01-31,31,Monday,1,5,1,January,Q1,2022,No,FY2021-22
20220201,2022-02-01,1,Tuesday,2,5,2,February,Q1,2022,No,FY2021-22
20220202,2022-02-02,2,Wednesday,3,5,2,February,Q1,2022,No,FY2021-22
20220203,2022-02-03,3,Thursday,4,5,2,February,Q1,2022,No,FY2021-22
20220204,2022-02-04,4,Friday,5,5,2,February,Q1,2022,No,FY2021-22
20220205,2022-02-05,5,Saturday,6,5,2,February,Q1,2022,Yes,FY2021-22
20220206,2022-02-06,6,Sunday,7,5,2,February,Q1,2022,Yes,FY2021-22
20220207,2022-02-07,7,Monday,1,6,2,February,Q1,2022,No,FY2021-22
20220208,2022-02-08,8,Tuesday,2,6,2,February,Q1,2022,No,FY2021-22
20220209,2022-02-09,9,Wednesday,3,6,2,February,Q1,2022,No,FY2021-22
20220210,2022-02-10,10,Thursday,4,6,2,February,Q1,2022,No,FY2021-22
20220211,2022-02-11,11,Friday,5,6,2,February,Q1,2022,No,FY2021-22
20220212,2022-02-12,12,Saturday,6,6,2,February,Q1,2022,Yes,FY2021-22
20220213,2022-02-13,13,Sunday,7,6,2,February,Q1,2022,Yes,FY2021-22
20220214,2022-02-14,14,Monday,1,7,2,February,Q1,2022,No,FY2021-22
20220215,2022-02-15,15,Tuesday,2,7,2,February,Q1,2022,No,FY2021-22
20220216,2022-02-16,16,Wednesday,3,7,2,February,Q1,2022,No,FY2021-22
20220217,2022-02-17,17,Thursday,4,7,2,February,Q1,2022,No,FY2021-22
20220218,2022-02-18,18,Friday,5,7,2,February,Q1,2022,No,FY2021-22
20220219,2022-02-19,19,Saturday,6,7,2,February,Q1,2022,Yes,FY2021-22
20220220,2022-02-20,20,Sunday,7,7,2,February,Q1,2022,Yes,FY2021-22
20220221,2022-02-21,21,Monday,1,8,2,February,Q1,2022,No,FY2021-22
20220222,2022-02-22,22,Tuesday,2,8,2,February,Q1,2022,No,FY2021-22
20220223,2022-02-23,23,Wednesday,3,8,2,February,Q1,2022,No,FY2021-22
20220224,2022-02-24,24,Thursday,4,8,2,February,Q1,2022,No,FY2021-22
20220225,2022-02-25,25,Friday,5,8,2,February,Q1,2022,No,FY2021-22
20220226,2022-02-26,26,Saturday,6,8,2,February,Q1,2022,Yes,FY2021-22
20220227,2022-02-27,27,Sunday,7,8,2,February,Q1,2022,Yes,FY2021-22
20220228,2022-02-28,28,Monday,1,9,2,February,Q1,2022,No,FY2021-22
20220301,2022-03-01,1,Tuesday,2,9,3,March,Q1,2022,No,FY2021-22
20220302,2022-03-02,2,Wednesday,3,9,3,March,Q1,2022,No,FY2021-22
20220303,2022-03-03,3,Thursday,4,9,3,March,Q1,2022,No,FY2021-22
20220304,2022-03-04,4,Friday,5,9,3,March,Q1,2022,No,FY2021-22
20220305,2022-03-05,5,Saturday,6,9,3,March,Q1,2022,Yes,FY2021-22
20220306,2022-03-06,6,Sunday,7,9,3,March,Q1,2022,Yes,FY2021-22
20220307,2022-03-07,7,Monday,1,10,3,March,Q1,2022,No,FY2021-22
20220308,2022-03-08,8,Tuesday,2,10,3,March,Q1,2022,No,FY2021-22
20220309,2022-03-09,9,Wednesday,3,10,3,March,Q1,2022,No,FY2021-22
20220310,2022-03-10,10,Thursday,4,10,3,March,Q1,2022,No,FY2021-22
20220311,2022-03-11,11,Friday,5,10,3,March,Q1,2022,No,FY2021-22
20220312,2022-03-12,12,Saturday,6,10,3,March,Q1,2022,Yes,FY2021-22
20220313,2022-03-13,13,Sunday,7,10,3,March,Q1,2022,Yes,FY2021-22
20220314,2022-03-14,14,Monday,1,11,3,March,Q1,2022,No,FY2021-22
20220315,2022-03-15,15,Tuesday,2,11,3,March,Q1,2022,No,FY2021-22
20220316,2022-03-16,16,Wednesday,3,11,3,March,Q1,2022,No,FY2021-22
20220317,2022-03-17,17,Thursday,4,11,3,March,Q1,2022,No,FY2021-22
20220318,2022-03-18,18,Friday,5,11,3,March,Q1,2022,No,FY2021-22
20220319,2022-03-19,19,Saturday,6,11,3,March,Q1,2022,Yes,FY2021-22
20220320,2022-03-20,20,Sunday,7,11,3,March,Q1,2022,Yes,FY2021-22
20220321,2022-03-21,21,Monday,1,12,3,March,Q1,2022,No,FY2021-22
20220322,2022-03-22,22,Tuesday,2,12,3,March,Q1,2022,No,FY2021-22
20220323,2022-03-23,23,Wednesday,3,12,3,March,Q1,2022,No,FY2021-22
20220324,2022-03-24,24,Thursday,4,12,3,March,Q1,2022,No,FY2021-22
20220325,2022-03-25,25,Friday,5,12,3,March,Q1,2022,No,FY2021-22
20220326,2022-03-26,26,Saturday,6,12,3,March,Q1,2022,Yes,FY2021-22
20220327,2022-03-27,27,Sunday,7,12,3,March,Q1,2022,Yes,FY2021-22
20220328,2022-03-28,28,Monday,1,13,3,March,Q1,2022,No,FY2021-22
20220329,2022-03-29,29,Tuesday,2,13,3,March,Q1,2022,No,FY2021-22
20220330,2022-03-30,30,Wednesday,3,13,3,March,Q1,2022,No,FY2021-22
20220331,2022-03-31,31,Thursday,4,13,3,March,Q1,2022,No,FY2021-22
20220401,2022-04-01,1,Friday,5,13,4,April,Q2,2022,No,FY2022-23
20220402,2022-04-02,2,Saturday,6,13,4,April,Q2,2022,Yes,FY2022-23
20220403,2022-04-03,3,Sunday,7,13,4,April,Q2,2022,Yes,FY2022-23
20220404,2022-04-04,4,Monday,1,14,4,April,Q2,2022,No,FY2022-23
20220405,2022-04-05,5,Tuesday,2,14,4,April,Q2,2022,No,FY2022-23
20220406,2022-04-06,6,Wednesday,3,14,4,April,Q2,2022,No,FY2022-23
20220407,2022-04-07,7,Thursday,4,14,4,April,Q2,2022,No,FY2022-23
20220408,2022-04-08,8,Friday,5,14,4,April,Q2,2022,No,FY2022-23
20220409,2022-04-09,9,Saturday,6,14,4,April,Q2,2022,Yes,FY2022-23
20220410,2022-04-10,10,Sunday,7,14,4,April,Q2,2022,Yes,FY2022-23
20220411,2022-04-11,11,Monday,1,15,4,April,Q2,2022,No,FY2022-23
20220412,2022-04-12,12,Tuesday,2,15,4,April,Q2,2022,No,FY2022-23
20220413,2022-04-13,13,Wednesday,3,15,4,April,Q2,2022,No,FY2022-23
20220414,2022-04-14,14,Thursday,4,15,4,April,Q2,2022,No,FY2022-23
20220415,2022-04-15,15,Friday,5,15,4,April,Q2,2022,No,FY2022-23
20220416,2022-04-16,16,Saturday,6,15,4,April,Q2,2022,Yes,FY2022-23
20220417,2022-04-17,17,Sunday,7,15,4,April,Q2,2022,Yes,FY2022-23
20220418,2022-04-18,18,Monday,1,16,4,April,Q2,2022,No,FY2022-23
20220419,2022-04-19,19,Tuesday,2,16,4,April,Q2,2022,No,FY2022-23
20220420,2022-04-20,20,Wednesday,3,16,4,April,Q2,2022,No,FY2022-23
20220421,2022-04-21,21,Thursday,4,16,4,April,Q2,2022,No,FY2022-23
20220422,2022-04-22,22,Friday,5,16,4,April,Q2,2022,No,FY2022-23
20220423,2022-04-23,23,Saturday,6,16,4,April,Q2,2022,Yes,FY2022-23
20220424,2022-04-24,24,Sunday,7,16,4,April,Q2,2022,Yes,FY2022-23
20220425,2022-04-25,25,Monday,1,17,4,April,Q2,2022,No,FY2022-23
20220426,2022-04-26,26,Tuesday,2,17,4,April,Q2,2022,No,FY2022-23
20220427,2022-04-27,27,Wednesday,3,17,4,April,Q2,2022,No,FY2022-23
20220428,2022-04-28,28,Thursday,4,17,4,April,Q2,2022,No,FY2022-23
20220429,2022-04-29,29,Friday,5,17,4,April,Q2,2022,No,FY2022-23
20220430,2022-04-30,30,Saturday,6,17,4,April,Q2,2022,Yes,FY2022-23
20220501,2022-05-01,1,Sunday,7,17,5,May,Q2,2022,Yes,FY2022-23
20220502,2022-05-02,2,Monday,1,18,5,May,Q2,2022,No,FY2022-23
20220503,2022-05-03,3,Tuesday,2,18,5,May,Q2,2022,No,FY2022-23
20220504,2022-05-04,4,Wednesday,3,18,5,May,Q2,2022,No,FY2022-23
20220505,2022-05-05,5,Thursday,4,18,5,May,Q2,2022,No,FY2022-23
20220506,2022-05-06,6,Friday,5,18,5,May,Q2,2022,No,FY2022-23
20220507,2022-05-07,7,Saturday,6,18,5,May,Q2,2022,Yes,FY2022-23
20220508,2022-05-08,8,Sunday,7,18,5,May,Q2,2022,Yes,FY2022-23
20220509,2022-05-09,9,Monday,1,19,5,May,Q2,2022,No,FY2022-23
20220510,2022-05-10,10,Tuesday,2,19,5,May,Q2,2022,No,FY2022-23
20220511,2022-05-11,11,Wednesday,3,19,5,May,Q2,2022,No,FY2022-23
20220512,2022-05-12,12,Thursday,4,19,5,May,Q2,2022,No,FY2022-23
20220513,2022-05-13,13,Friday,5,19,5,May,Q2,2022,No,FY2022-23
20220514,2022-05-14,14,Saturday,6,19,5,May,Q2,2022,Yes,FY2022-23
20220515,2022-05-15,15,Sunday,7,19,5,May,Q2,2022,Yes,FY2022-23
20220516,2022-05-16,16,Monday,1,20,5,May,Q2,2022,No,FY2022-23
20220517,2022-05-17,17,Tuesday,2,20,5,May,Q2,2022,No,FY2022-23
20220518,2022-05-18,18,Wednesday,3,20,5,May,Q2,2022,No,FY2022-23
20220519,2022-05-19,19,Thursday,4,20,5,May,Q2,2022,No,FY2022-23
20220520,2022-05-20,20,Friday,5,20,5,May,Q2,2022,No,FY2022-23
20220521,2022-05-21,21,Saturday,6,20,5,May,Q2,2022,Yes,FY2022-23
20220522,2022-05-22,22,Sunday,7,20,5,May,Q2,2022,Yes,FY2022-23
20220523,2022-05-23,23,Monday,1,21,5,May,Q2,2022,No,FY2022-23
20220524,2022-05-24,24,Tuesday,2,21,5,May,Q2,2022,No,FY2022-23
20220525,2022-05-25,25,Wednesday,3,21,5,May,Q2,2022,No,FY2022-23
20220526,2022-05-26,26,Thursday,4,21,5,May,Q2,2022,No,FY2022-23
20220527,2022-05-27,27,Friday,5,21,5,May,Q2,2022,No,FY2022-23
20220528,2022-05-28,28,Saturday,6,21,5,May,Q2,2022,Yes,FY2022-23
20220529,2022-05-29,29,Sunday,7,21,5,May,Q2,2022,Yes,FY2022-23
20220530,2022-05-30,30,Monday,1,22,5,May,Q2,2022,No,FY2022-23
20220531,2022-05-31,31,Tuesday,2,22,5,May,Q2,2022,No,FY2022-23
20220601,2022-06-01,1,Wednesday,3,22,6,June,Q2,2022,No,FY2022-23
20220602,2022-06-02,2,Thursday,4,22,6,June,Q2,2022,No,FY2022-23
20220603,2022-06-03,3,Friday,5,22,6,June,Q2,2022,No,FY2022-23
20220604,2022-06-04,4,Saturday,6,22,6,June,Q2,2022,Yes,FY2022-23
20220605,2022-06-05,5,Sunday,7,22,6,June,Q2,2022,Yes,FY2022-23
20220606,2022-06-06,6,Monday,1,23,6,June,Q2,2022,No,FY2022-23
20220607,2022-06-07,7,Tuesday,2,23,6,June,Q2,2022,No,FY2022-23
20220608,2022-06-08,8,Wednesday,3,23,6,June,Q2,2022,No,FY2022-23
20220609,2022-06-09,9,Thursday,4,23,6,June,Q2,2022,No,FY2022-23
20220610,2022-06-10,10,Friday,5,23,6,June,Q2,2022,No,FY2022-23
20220611,2022-06-11,11,Saturday,6,23,6,June,Q2,2022,Yes,FY2022-23
20220612,2022-06-12,12,Sunday,7,23,6,June,Q2,2022,Yes,FY2022-23
20220613,2022-06-13,13,Monday,1,24,6,June,Q2,2022,No,FY2022-23
20220614,2022-06-14,14,Tuesday,2,24,6,June,Q2,2022,No,FY2022-23
20220615,2022-06-15,15,Wednesday,3,24,6,June,Q2,2022,No,FY2022-23
20220616,2022-06-16,16,Thursday,4,24,6,June,Q2,2022,No,FY2022-23
20220617,2022-06-17,17,Friday,5,24,6,June,Q2,2022,No,FY2022-23
20220618,2022-06-18,18,Saturday,6,24,6,June,Q2,2022,Yes,FY2022-23
20220619,2022-06-19,19,Sunday,7,24,6,June,Q2,2022,Yes,FY2022-23
20220620,2022-06-20,20,Monday,1,25,6,June,Q2,2022,No,FY2022-23
20220621,2022-06-21,21,Tuesday,2,25,6,June,Q2,2022,No,FY2022-23
20220622,2022-06-22,22,Wednesday,3,25,6,June,Q2,2022,No,FY2022-23
20220623,2022-06-23,23,Thursday,4,25,6,June,Q2,2022,No,FY2022-23
20220624,2022-06-24,24,Friday,5,25,6,June,Q2,2022,No,FY2022-23
20220625,2022-06-25,25,Saturday,6,25,6,June,Q2,2022,Yes,FY2022-23
20220626,2022-06-26,26,Sunday,7,25,6,June,Q2,2022,Yes,FY2022-23
20220627,2022-06-27,27,Monday,1,26,6,June,Q2,2022,No,FY2022-23
20220628,2022-06-28,28,Tuesday,2,26,6,June,Q2,2022,No,FY2022-23
20220629,2022-06-29,29,Wednesday,3,26,6,June,Q2,2022,No,FY2022-23
20220630,2022-06-30,30,Thursday,4,26,6,June,Q2,2022,No,FY2022-23
20220701,2022-07-01,1,Friday,5,26,7,July,Q3,2022,No,FY2022-23
20220702,2022-07-02,2,Saturday,6,26,7,July,Q3,2022,Yes,FY2022-23
20220703,2022-07-03,3,Sunday,7,26,7,July,Q3,2022,Yes,FY2022-23
20220704,2022-07-04,4,Monday,1,27,7,July,Q3,2022,No,FY2022-23
20220705,2022-07-05,5,Tuesday,2,27,7,July,Q3,2022,No,FY2022-23
20220706,2022-07-06,6,Wednesday,3,27,7,July,Q3,2022,No,FY2022-23
20220707,2022-07-07,7,Thursday,4,27,7,July,Q3,2022,No,FY2022-23
20220708,2022-07-08,8,Friday,5,27,7,July,Q3,2022,No,FY2022-23
20220709,2022-07-09,9,Saturday,6,27,7,July,Q3,2022,Yes,FY2022-23
20220710,2022-07-10,10,Sunday,7,27,7,July,Q3,2022,Yes,FY2022-23
20220711,2022-07-11,11,Monday,1,28,7,July,Q3,2022,No,FY2022-23
20220712,2022-07-12,12,Tuesday,2,28,7,July,Q3,2022,No,FY2022-23
20220713,2022-07-13,13,Wednesday,3,28,7,July,Q3,2022,No,FY2022-23
20220714,2022-07-14,14,Thursday,4,28,7,July,Q3,2022,No,FY2022-23
20220715,2022-07-15,15,Friday,5,28,7,July,Q3,2022,No,FY2022-23
20220716,2022-07-16,16,Saturday,6,28,7,July,Q3,2022,Yes,FY2022-23
20220717,2022-07-17,17,Sunday,7,28,7,July,Q3,2022,Yes,FY2022-23
20220718,2022-07-18,18,Monday,1,29,7,July,Q3,2022,No,FY2022-23
20220719,2022-07-19,19,Tuesday,2,29,7,July,Q3,2022,No,FY2022-23
20220720,2022-07-20,20,Wednesday,3,29,7,July,Q3,2022,No,FY2022-23
20220721,2022-07-21,21,Thursday,4,29,7,July,Q3,2022,No,FY2022-23
20220722,2022-07-22,22,Friday,5,29,7,July,Q3,2022,No,FY2022-23
20220723,2022-07-23,23,Saturday,6,29,7,July,Q3,2022,Yes,FY2022-23
20220724,2022-07-24,24,Sunday,7,29,7,July,Q3,2022,Yes,FY2022-23
20220725,2022-07-25,25,Monday,1,30,7,July,Q3,2022,No,FY2022-23
20220726,2022-07-26,26,Tuesday,2,30,7,July,Q3,2022,No,FY2022-23
20220727,2022-07-27,27,Wednesday,3,30,7,July,Q3,2022,No,FY2022-23
20220728,2022-07-28,28,Thursday,4,30,7,July,Q3,2022,No,FY2022-23
20220729,2022-07-29,29,Friday,5,30,7,July,Q3,2022,No,FY2022-23
20220730,2022-07-30,30,Saturday,6,30,7,July,Q3,2022,Yes,FY2022-23
20220731,2022-07-31,31,Sunday,7,30,7,July,Q3,2022,Yes,FY2022-23
20220801,2022-08-01,1,Monday,1,31,8,August,Q3,2022,No,FY2022-23
20220802,2022-08-02,2,Tuesday,2,31,8,August,Q3,2022,No,FY2022-23
20220803,2022-08-03,3,Wednesday,3,31,8,August,Q3,2022,No,FY2022-23
20220804,2022-08-04,4,Thursday,4,31,8,August,Q3,2022,No,FY2022-23
20220805,2022-08-05,5,Friday,5,31,8,August,Q3,2022,No,FY2022-23
20220806,2022-08-06,6,Saturday,6,31,8,August,Q3,2022,Yes,FY2022-23
20220807,2022-08-07,7,Sunday,7,31,8,August,Q3,2022,Yes,FY2022-23
20220808,2022-08-08,8,Monday,1,32,8,August,Q3,2022,No,FY2022-23
20220809,2022-08-09,9,Tuesday,2,32,8,August,Q3,2022,No,FY2022-23
20220810,2022-08-10,10,Wednesday,3,32,8,August,Q3,2022,No,FY2022-23
20220811,2022-08-11,11,Thursday,4,32,8,August,Q3,2022,No,FY2022-23
20220812,2022-08-12,12,Friday,5,32,8,August,Q3,2022,No,FY2022-23
20220813,2022-08-13,13,Saturday,6,32,8,August,Q3,2022,Yes,FY2022-23
20220814,2022-08-14,14,Sunday,7,32,8,August,Q3,2022,Yes,FY2022-23
20220815,2022-08-15,15,Monday,1,33,8,August,Q3,2022,No,FY2022-23
20220816,2022-08-16,16,Tuesday,2,33,8,August,Q3,2022,No,FY2022-23
20220817,2022-08-17,17,Wednesday,3,33,8,August,Q3,2022,No,FY2022-23
20220818,2022-08-18,18,Thursday,4,33,8,August,Q3,2022,No,FY2022-23
20220819,2022-08-19,19,Friday,5,33,8,August,Q3,2022,No,FY2022-23
20220820,2022-08-20,20,Saturday,6,33,8,August,Q3,2022,Yes,FY2022-23
20220821,2022-08-21,21,Sunday,7,33,8,August,Q3,2022,Yes,FY2022-23
20220822,2022-08-22,22,Monday,1,34,8,August,Q3,2022,No,FY2022-23
20220823,2022-08-23,23,Tuesday,2,34,8,August,Q3,2022,No,FY2022-23
20220824,2022-08-24,24,Wednesday,3,34,8,August,Q3,2022,No,FY2022-23
20220825,2022-08-25,25,Thursday,4,34,8,August,Q3,2022,No,FY2022-23
20220826,2022-08-26,26,Friday,5,34,8,August,Q3,2022,No,FY2022-23
20220827,2022-08-27,27,Saturday,6,34,8,August,Q3,2022,Yes,FY2022-23
20220828,2022-08-28,28,Sunday,7,34,8,August,Q3,2022,Yes,FY2022-23
20220829,2022-08-29,29,Monday,1,35,8,August,Q3,2022,No,FY2022-23
20220830,2022-08-30,30,Tuesday,2,35,8,August,Q3,2022,No,FY2022-23
20220831,2022-08-31,31,Wednesday,3,35,8,August,Q3,2022,No,FY2022-23
20220901,2022-09-01,1,Thursday,4,35,9,September,Q3,2022,No,FY2022-23
20220902,2022-09-02,2,Friday,5,35,9,September,Q3,2022,No,FY2022-23
20220903,2022-09-03,3,Saturday,6,35,9,September,Q3,2022,Yes,FY2022-23
20220904,2022-09-04,4,Sunday,7,35,9,September,Q3,2022,Yes,FY2022-23
20220905,2022-09-05,5,Monday,1,36,9,September,Q3,2022,No,FY2022-23
20220906,2022-09-06,6,Tuesday,2,36,9,September,Q3,2022,No,FY2022-23
20220907,2022-09-07,7,Wednesday,3,36,9,September,Q3,2022,No,FY2022-23
20220908,2022-09-08,8,Thursday,4,36,9,September,Q3,2022,No,FY2022-23
20220909,2022-09-09,9,Friday,5,36,9,September,Q3,2022,No,FY2022-23
20220910,2022-09-10,10,Saturday,6,36,9,September,Q3,2022,Yes,FY2022-23
20220911,2022-09-11,11,Sunday,7,36,9,September,Q3,2022,Yes,FY2022-23
20220912,2022-09-12,12,Monday,1,37,9,September,Q3,2022,No,FY2022-23
20220913,2022-09-13,13,Tuesday,2,37,9,September,Q3,2022,No,FY2022-23
20220914,2022-09-14,14,Wednesday,3,37,9,September,Q3,2022,No,FY2022-23
20220915,2022-09-15,15,Thursday,4,37,9,September,Q3,2022,No,FY2022-23
20220916,2022-09-16,16,Friday,5,37,9,September,Q3,2022,No,FY2022-23
20220917,2022-09-17,17,Saturday,6,37,9,September,Q3,2022,Yes,FY2022-23
20220918,2022-09-18,18,Sunday,7,37,9,September,Q3,2022,Yes,FY2022-23
20220919,2022-09-19,19,Monday,1,38,9,September,Q3,2022,No,FY2022-23
20220920,2022-09-20,20,Tuesday,2,38,9,September,Q3,2022,No,FY2022-23
20220921,2022-09-21,21,Wednesday,3,38,9,September,Q3,2022,No,FY2022-23
20220922,2022-09-22,22,Thursday,4,38,9,September,Q3,2022,No,FY2022-23
20220923,2022-09-23,23,Friday,5,38,9,September,Q3,2022,No,FY2022-23
20220924,2022-09-24,24,Saturday,6,38,9,September,Q3,2022,Yes,FY2022-23
20220925,2022-09-25,25,Sunday,7,38,9,September,Q3,2022,Yes,FY2022-23
20220926,2022-09-26,26,Monday,1,39,9,September,Q3,2022,No,FY2022-23
20220927,2022-09-27,27,Tuesday,2,39,9,September,Q3,2022,No,FY2022-23
20220928,2022-09-28,28,Wednesday,3,39,9,September,Q3,2022,No,FY2022-23
20220929,2022-09-29,29,Thursday,4,39,9,September,Q3,2022,No,FY2022-23
20220930,2022-09-30,30,Friday,5,39,9,September,Q3,2022,No,FY2022-23
20221001,2022-10-01,1,Saturday,6,39,10,October,Q4,2022,Yes,FY2022-23
20221002,2022-10-02,2,Sunday,7,39,10,October,Q4,2022,Yes,FY2022-23
20221003,2022-10-03,3,Monday,1,40,10,October,Q4,2022,No,FY2022-23
20221004,2022-10-04,4,Tuesday,2,40,10,October,Q4,2022,No,FY2022-23
20221005,2022-10-05,5,Wednesday,3,40,10,October,Q4,2022,No,FY2022-23
20221006,2022-10-06,6,Thursday,4,40,10,October,Q4,2022,No,FY2022-23
20221007,2022-10-07,7,Friday,5,40,10,October,Q4,2022,No,FY2022-23
20221008,2022-10-08,8,Saturday,6,40,10,October,Q4,2022,Yes,FY2022-23
20221009,2022-10-09,9,Sunday,7,40,10,October,Q4,2022,Yes,FY2022-23
20221010,2022-10-10,10,Monday,1,41,10,October,Q4,2022,No,FY2022-23
20221011,2022-10-11,11,Tuesday,2,41,10,October,Q4,2022,No,FY2022-23
20221012,2022-10-12,12,Wednesday,3,41,10,October,Q4,2022,No,FY2022-23
20221013,2022-10-13,13,Thursday,4,41,10,October,Q4,2022,No,FY2022-23
20221014,2022-10-14,14,Friday,5,41,10,October,Q4,2022,No,FY2022-23
20221015,2022-10-15,15,Saturday,6,41,10,October,Q4,2022,Yes,FY2022-23
20221016,2022-10-16,16,Sunday,7,41,10,October,Q4,2022,Yes,FY2022-23
20221017,2022-10-17,17,Monday,1,42,10,October,Q4,2022,No,FY2022-23
20221018,2022-10-18,18,Tuesday,2,42,10,October,Q4,2022,No,FY2022-23
20221019,2022-10-19,19,Wednesday,3,42,10,October,Q4,2022,No,FY2022-23
20221020,2022-10-20,20,Thursday,4,42,10,October,Q4,2022,No,FY2022-23
20221021,2022-10-21,21,Friday,5,42,10,October,Q4,2022,No,FY2022-23
20221022,2022-10-22,22,Saturday,6,42,10,October,Q4,2022,Yes,FY2022-23
20221023,2022-10-23,23,Sunday,7,42,10,October,Q4,2022,Yes,FY2022-23
20221024,2022-10-24,24,Monday,1,43,10,October,Q4,2022,No,FY2022-23
20221025,2022-10-25,25,Tuesday,2,43,10,October,Q4,2022,No,FY2022-23
20221026,2022-10-26,26,Wednesday,3,43,10,October,Q4,2022,No,FY2022-23
20221027,2022-10-27,27,Thursday,4,43,10,October,Q4,2022,No,FY2022-23
20221028,2022-10-28,28,Friday,5,43,10,October,Q4,2022,No,FY2022-23
20221029,2022-10-29,29,Saturday,6,43,10,October,Q4,2022,Yes,FY2022-23
20221030,2022-10-30,30,Sunday,7,43,10,October,Q4,2022,Yes,FY2022-23
20221031,2022-10-31,31,Monday,1,44,10,October,Q4,2022,No,FY2022-23
20221101,2022-11-01,1,Tuesday,2,44,11,November,Q4,2022,No,FY2022-23
20221102,2022-11-02,2,Wednesday,3,44,11,November,Q4,2022,No,FY2022-23
20221103,2022-11-03,3,Thursday,4,44,11,November,Q4,2022,No,FY2022-23
20221104,2022-11-04,4,Friday,5,44,11,November,Q4,2022,No,FY2022-23
20221105,2022-11-05,5,Saturday,6,44,11,November,Q4,2022,Yes,FY2022-23
20221106,2022-11-06,6,Sunday,7,44,11,November,Q4,2022,Yes,FY2022-23
20221107,2022-11-07,7,Monday,1,45,11,November,Q4,2022,No,FY2022-23
20221108,2022-11-08,8,Tuesday,2,45,11,November,Q4,2022,No,FY2022-23
20221109,2022-11-09,9,Wednesday,3,45,11,November,Q4,2022,No,FY2022-23
20221110,2022-11-10,10,Thursday,4,45,11,November,Q4,2022,No,FY2022-23
20221111,2022-11-11,11,Friday,5,45,11,November,Q4,2022,No,FY2022-23
20221112,2022-11-12,12,Saturday,6,45,11,November,Q4,2022,Yes,FY2022-23
20221113,2022-11-13,13,Sunday,7,45,11,November,Q4,2022,Yes,FY2022-23
20221114,2022-11-14,14,Monday,1,46,11,November,Q4,2022,No,FY2022-23
20221115,2022-11-15,15,Tuesday,2,46,11,November,Q4,2022,No,FY2022-23
20221116,2022-11-16,16,Wednesday,3,46,11,November,Q4,2022,No,FY2022-23
20221117,2022-11-17,17,Thursday,4,46,11,November,Q4,2022,No,FY2022-23
20221118,2022-11-18,18,Friday,5,46,11,November,Q4,2022,No,FY2022-23
20221119,2022-11-19,19,Saturday,6,46,11,November,Q4,2022,Yes,FY2022-23
20221120,2022-11-20,20,Sunday,7,46,11,November,Q4,2022,Yes,FY2022-23
20221121,2022-11-21,21,Monday,1,47,11,November,Q4,2022,No,FY2022-23
20221122,2022-11-22,22,Tuesday,2,47,11,November,Q4,2022,No,FY2022-23
20221123,2022-11-23,23,Wednesday,3,47,11,November,Q4,2022,No,FY2022-23
20221124,2022-11-24,24,Thursday,4,47,11,November,Q4,2022,No,FY2022-23
20221125,2022-11-25,25,Friday,5,47,11,November,Q4,2022,No,FY2022-23
20221126,2022-11-26,26,Saturday,6,47,11,November,Q4,2022,Yes,FY2022-23
20221127,2022-11-27,27,Sunday,7,47,11,November,Q4,2022,Yes,FY2022-23
20221128,2022-11-28,28,Monday,1,48,11,November,Q4,2022,No,FY2022-23
20221129,2022-11-29,29,Tuesday,2,48,11,November,Q4,2022,No,FY2022-23
20221130,2022-11-30,30,Wednesday,3,48,11,November,Q4,2022,No,FY2022-23
20221201,2022-12-01,1,Thursday,4,48,12,December,Q4,2022,No,FY2022-23
20221202,2022-12-02,2,Friday,5,48,12,December,Q4,2022,No,FY2022-23
20221203,2022-12-03,3,Saturday,6,48,12,December,Q4,2022,Yes,FY2022-23
20221204,2022-12-04,4,Sunday,7,48,12,December,Q4,2022,Yes,FY2022-23
20221205,2022-12-05,5,Monday,1,49,12,December,Q4,2022,No,FY2022-23
20221206,2022-12-06,6,Tuesday,2,49,12,December,Q4,2022,No,FY2022-23
20221207,2022-12-07,7,Wednesday,3,49,12,December,Q4,2022,No,FY2022-23
20221208,2022-12-08,8,Thursday,4,49,12,December,Q4,2022,No,FY2022-23
20221209,2022-12-09,9,Friday,5,49,12,December,Q4,2022,No,FY2022-23
20221210,2022-12-10,10,Saturday,6,49,12,December,Q4,2022,Yes,FY2022-23
20221211,2022-12-11,11,Sunday,7,49,12,December,Q4,2022,Yes,FY2022-23
20221212,2022-12-12,12,Monday,1,50,12,December,Q4,2022,No,FY2022-23
20221213,2022-12-13,13,Tuesday,2,50,12,December,Q4,2022,No,FY2022-23
20221214,2022-12-14,14,Wednesday,3,50,12,December,Q4,2022,No,FY2022-23
20221215,2022-12-15,15,Thursday,4,50,12,December,Q4,2022,No,FY2022-23
