ShipmentID,OrderID,DeliveryPartnerID,ShipmentStatusID,ShipmentDate,EstimatedDeliveryDate,ActualDeliveryDate,TrackingNumber
SHP0025946,ORD0025946,6,2,2026-01-25,2026-01-31,,TRK0000025946
SHP0025947,ORD0025947,7,1,2020-03-26,2020-03-31,2020-04-01,TRK0000025947
SHP0025948,ORD0025948,6,1,2023-07-06,2023-07-10,2023-07-12,TRK0000025948
SHP0025949,ORD0025949,5,1,2022-12-29,2023-01-01,2023-01-02,TRK0000025949
SHP0025950,ORD0025950,5,1,2025-11-26,2025-11-28,2025-11-27,TRK0000025950
SHP0025951,ORD0025951,10,1,2021-09-01,2021-09-07,2021-09-07,TRK0000025951
SHP0025952,ORD0025952,9,1,2018-08-16,2018-08-22,2018-08-23,TRK0000025952
SHP0025953,ORD0025953,3,1,2026-03-22,2026-03-24,2026-03-25,TRK0000025953
SHP0025954,ORD0025954,4,1,2018-07-30,2018-08-02,2018-08-03,TRK0000025954
SHP0025955,ORD0025955,9,1,2025-12-29,2026-01-02,2026-01-02,TRK0000025955
SHP0025956,ORD0025956,9,1,2025-01-20,2025-01-27,2025-01-28,TRK0000025956
SHP0025957,ORD0025957,1,1,2020-07-07,2020-07-10,2020-07-10,TRK0000025957
SHP0025958,ORD0025958,1,2,2022-04-10,2022-04-14,,TRK0000025958
SHP0025959,ORD0025959,5,1,2021-01-23,2021-01-29,2021-01-29,TRK0000025959
SHP0025960,ORD0025960,7,1,2018-01-13,2018-01-20,2018-01-22,TRK0000025960
SHP0025961,ORD0025961,5,5,2016-06-17,2016-06-21,,TRK0000025961
SHP0025962,ORD0025962,7,1,2024-12-12,2024-12-16,2024-12-17,TRK0000025962
SHP0025963,ORD0025963,2,1,2021-10-13,2021-10-19,2021-10-18,TRK0000025963
SHP0025964,ORD0025964,8,1,2015-10-12,2015-10-19,2015-10-20,TRK0000025964
SHP0025965,ORD0025965,10,1,2015-01-23,2015-01-30,2015-01-29,TRK0000025965
SHP0025966,ORD0025966,4,1,2026-05-14,2026-05-18,2026-05-19,TRK0000025966
SHP0025967,ORD0025967,8,1,2021-11-23,2021-11-26,2021-11-25,TRK0000025967
SHP0025968,ORD0025968,10,1,2017-04-11,2017-04-15,2017-04-15,TRK0000025968
SHP0025969,ORD0025969,6,1,2024-04-17,2024-04-22,2024-04-23,TRK0000025969
SHP0025970,ORD0025970,2,1,2024-06-01,2024-06-05,2024-06-06,TRK0000025970
SHP0025971,ORD0025971,8,1,2021-03-30,2021-04-03,2021-04-04,TRK0000025971
SHP0025972,ORD0025972,3,1,2021-11-18,2021-11-21,2021-11-20,TRK0000025972
SHP0025973,ORD0025973,9,1,2024-01-14,2024-01-17,2024-01-19,TRK0000025973
SHP0025974,ORD0025974,7,1,2016-03-23,2016-03-27,2016-03-27,TRK0000025974
SHP0025975,ORD0025975,10,2,2026-06-29,2026-07-05,,TRK0000025975
SHP0025976,ORD0025976,2,1,2022-03-18,2022-03-25,2022-03-25,TRK0000025976
SHP0025977,ORD0025977,4,3,2021-07-01,2021-07-06,,TRK0000025977
SHP0025978,ORD0025978,1,1,2025-04-01,2025-04-05,2025-04-07,TRK0000025978
SHP0025979,ORD0025979,8,3,2024-01-28,2024-02-04,,TRK0000025979
SHP0025980,ORD0025980,5,1,2022-07-18,2022-07-22,2022-07-21,TRK0000025980
SHP0025981,ORD0025981,5,1,2021-02-07,2021-02-14,2021-02-13,TRK0000025981
SHP0025982,ORD0025982,2,1,2022-05-30,2022-06-02,2022-06-04,TRK0000025982
SHP0025983,ORD0025983,1,1,2021-03-20,2021-03-22,2021-03-23,TRK0000025983
SHP0025984,ORD0025984,7,1,2018-07-20,2018-07-22,2018-07-23,TRK0000025984
SHP0025985,ORD0025985,5,1,2016-06-06,2016-06-11,2016-06-11,TRK0000025985
SHP0025986,ORD0025986,7,1,2015-05-03,2015-05-10,2015-05-12,TRK0000025986
SHP0025987,ORD0025987,9,1,2021-12-28,2022-01-04,2022-01-05,TRK0000025987
SHP0025988,ORD0025988,1,1,2017-03-01,2017-03-06,2017-03-06,TRK0000025988
SHP0025989,ORD0025989,3,1,2015-08-22,2015-08-26,2015-08-25,TRK0000025989
SHP0025990,ORD0025990,3,1,2017-06-11,2017-06-17,2017-06-16,TRK0000025990
SHP0025991,ORD0025991,7,1,2019-12-20,2019-12-23,2019-12-22,TRK0000025991
SHP0025992,ORD0025992,3,1,2026-05-12,2026-05-19,2026-05-21,TRK0000025992
SHP0025993,ORD0025993,4,3,2024-06-28,2024-07-03,,TRK0000025993
SHP0025994,ORD0025994,9,1,2018-06-07,2018-06-13,2018-06-12,TRK0000025994
SHP0025995,ORD0025995,4,1,2016-10-15,2016-10-17,2016-10-19,TRK0000025995
SHP0025996,ORD0025996,5,3,2015-11-13,2015-11-19,,TRK0000025996
SHP0025997,ORD0025997,7,1,2019-12-24,2019-12-31,2019-12-31,TRK0000025997
SHP0025998,ORD0025998,8,1,2017-07-07,2017-07-13,2017-07-12,TRK0000025998
SHP0025999,ORD0025999,6,1,2015-02-22,2015-02-28,2015-02-27,TRK0000025999
SHP0026000,ORD0026000,9,1,2020-12-22,2020-12-26,2020-12-28,TRK0000026000
SHP0026001,ORD0026001,5,1,2017-04-03,2017-04-05,2017-04-07,TRK0000026001
SHP0026002,ORD0026002,10,1,2020-04-09,2020-04-15,2020-04-15,TRK0000026002
SHP0026003,ORD0026003,5,1,2024-07-11,2024-07-18,2024-07-20,TRK0000026003
SHP0026004,ORD0026004,8,3,2017-08-21,2017-08-26,,TRK0000026004
SHP0026005,ORD0026005,7,1,2019-08-15,2019-08-17,2019-08-18,TRK0000026005
SHP0026006,ORD0026006,8,1,2026-05-01,2026-05-03,2026-05-03,TRK0000026006
SHP0026007,ORD0026007,5,1,2016-05-12,2016-05-16,2016-05-16,TRK0000026007
SHP0026008,ORD0026008,9,1,2018-04-16,2018-04-19,2018-04-18,TRK0000026008
SHP0026009,ORD0026009,8,1,2017-08-24,2017-08-26,2017-08-28,TRK0000026009
SHP0026010,ORD0026010,5,1,2017-09-08,2017-09-11,2017-09-12,TRK0000026010
SHP0026011,ORD0026011,4,1,2024-08-18,2024-08-20,2024-08-19,TRK0000026011
SHP0026012,ORD0026012,10,1,2025-08-25,2025-08-27,2025-08-28,TRK0000026012
SHP0026013,ORD0026013,2,1,2022-08-05,2022-08-09,2022-08-10,TRK0000026013
SHP0026014,ORD0026014,4,1,2018-07-19,2018-07-21,2018-07-21,TRK0000026014
SHP0026015,ORD0026015,10,2,2020-08-29,2020-09-04,,TRK0000026015
SHP0026016,ORD0026016,9,1,2016-07-25,2016-07-27,2016-07-29,TRK0000026016
SHP0026017,ORD0026017,4,1,2025-08-22,2025-08-27,2025-08-27,TRK0000026017
SHP0026018,ORD0026018,8,1,2016-01-11,2016-01-14,2016-01-14,TRK0000026018
SHP0026019,ORD0026019,7,1,2017-06-30,2017-07-03,2017-07-03,TRK0000026019
SHP0026020,ORD0026020,8,1,2022-05-25,2022-05-31,2022-06-01,TRK0000026020
SHP0026021,ORD0026021,1,1,2016-12-28,2017-01-04,2017-01-04,TRK0000026021
SHP0026022,ORD0026022,6,1,2019-08-22,2019-08-26,2019-08-27,TRK0000026022
SHP0026023,ORD0026023,2,1,2023-05-06,2023-05-10,2023-05-12,TRK0000026023
SHP0026024,ORD0026024,7,3,2017-11-24,2017-11-29,,TRK0000026024
SHP0026025,ORD0026025,8,1,2022-01-26,2022-02-02,2022-02-03,TRK0000026025
SHP0026026,ORD0026026,4,1,2020-03-29,2020-04-03,2020-04-02,TRK0000026026
SHP0026027,ORD0026027,4,1,2025-06-09,2025-06-12,2025-06-11,TRK0000026027
SHP0026028,ORD0026028,4,1,2024-08-04,2024-08-06,2024-08-08,TRK0000026028
SHP0026029,ORD0026029,4,1,2015-11-18,2015-11-21,2015-11-20,TRK0000026029
SHP0026030,ORD0026030,8,1,2026-07-30,2026-08-04,2026-08-04,TRK0000026030
SHP0026031,ORD0026031,3,1,2022-04-27,2022-05-03,2022-05-04,TRK0000026031
SHP0026032,ORD0026032,5,1,2019-01-13,2019-01-15,2019-01-16,TRK0000026032
SHP0026033,ORD0026033,1,1,2018-01-14,2018-01-19,2018-01-19,TRK0000026033
SHP0026034,ORD0026034,7,1,2022-06-13,2022-06-18,2022-06-18,TRK0000026034
SHP0026035,ORD0026035,3,1,2020-01-31,2020-02-05,2020-02-07,TRK0000026035
SHP0026036,ORD0026036,3,1,2016-06-09,2016-06-16,2016-06-16,TRK0000026036
SHP0026037,ORD0026037,1,1,2022-05-27,2022-05-31,2022-06-01,TRK0000026037
SHP0026038,ORD0026038,2,1,2016-07-20,2016-07-27,2016-07-29,TRK0000026038
SHP0026039,ORD0026039,4,1,2025-07-21,2025-07-28,2025-07-29,TRK0000026039
SHP0026040,ORD0026040,6,2,2016-07-31,2016-08-07,,TRK0000026040
SHP0026041,ORD0026041,7,1,2018-10-07,2018-10-11,2018-10-12,TRK0000026041
SHP0026042,ORD0026042,1,1,2024-04-06,2024-04-12,2024-04-12,TRK0000026042
SHP0026043,ORD0026043,7,1,2015-03-07,2015-03-12,2015-03-11,TRK0000026043
SHP0026044,ORD0026044,2,4,2023-01-08,2023-01-10,,TRK0000026044
SHP0026045,ORD0026045,1,1,2025-07-21,2025-07-23,2025-07-22,TRK0000026045
SHP0026046,ORD0026046,6,1,2015-07-10,2015-07-15,2015-07-16,TRK0000026046
SHP0026047,ORD0026047,6,3,2020-12-21,2020-12-27,,TRK0000026047
SHP0026048,ORD0026048,5,1,2025-02-13,2025-02-17,2025-02-17,TRK0000026048
SHP0026049,ORD0026049,2,1,2016-10-10,2016-10-16,2016-10-18,TRK0000026049
SHP0026050,ORD0026050,4,1,2021-03-06,2021-03-10,2021-03-09,TRK0000026050
SHP0026051,ORD0026051,8,2,2018-11-17,2018-11-20,,TRK0000026051
SHP0026052,ORD0026052,7,1,2020-05-21,2020-05-24,2020-05-24,TRK0000026052
SHP0026053,ORD0026053,5,4,2015-08-16,2015-08-23,,TRK0000026053
SHP0026054,ORD0026054,6,1,2017-02-28,2017-03-02,2017-03-04,TRK0000026054
SHP0026055,ORD0026055,5,1,2024-09-30,2024-10-02,2024-10-02,TRK0000026055
SHP0026056,ORD0026056,8,1,2019-06-28,2019-07-02,2019-07-02,TRK0000026056
SHP0026057,ORD0026057,8,1,2026-06-12,2026-06-16,2026-06-16,TRK0000026057
SHP0026058,ORD0026058,1,1,2023-07-23,2023-07-28,2023-07-28,TRK0000026058
SHP0026059,ORD0026059,10,1,2025-06-01,2025-06-07,2025-06-07,TRK0000026059
SHP0026060,ORD0026060,1,1,2025-06-18,2025-06-20,2025-06-20,TRK0000026060
SHP0026061,ORD0026061,4,1,2015-02-20,2015-02-27,2015-02-27,TRK0000026061
SHP0026062,ORD0026062,6,1,2016-04-22,2016-04-26,2016-04-28,TRK0000026062
SHP0026063,ORD0026063,3,1,2020-09-17,2020-09-19,2020-09-21,TRK0000026063
SHP0026064,ORD0026064,4,1,2018-09-10,2018-09-12,2018-09-13,TRK0000026064
SHP0026065,ORD0026065,6,1,2015-06-03,2015-06-07,2015-06-06,TRK0000026065
SHP0026066,ORD0026066,8,1,2023-11-18,2023-11-24,2023-11-25,TRK0000026066
SHP0026067,ORD0026067,8,1,2015-12-10,2015-12-17,2015-12-16,TRK0000026067
SHP0026068,ORD0026068,8,1,2025-08-21,2025-08-25,2025-08-25,TRK0000026068
SHP0026069,ORD0026069,3,1,2023-06-27,2023-06-30,2023-07-01,TRK0000026069
SHP0026070,ORD0026070,6,1,2021-12-08,2021-12-10,2021-12-11,TRK0000026070
SHP0026071,ORD0026071,1,1,2017-08-03,2017-08-10,2017-08-10,TRK0000026071
SHP0026072,ORD0026072,6,1,2025-04-09,2025-04-16,2025-04-17,TRK0000026072
SHP0026073,ORD0026073,4,3,2021-11-07,2021-11-09,,TRK0000026073
SHP0026074,ORD0026074,2,4,2021-05-03,2021-05-05,,TRK0000026074
SHP0026075,ORD0026075,6,1,2025-01-23,2025-01-29,2025-01-29,TRK0000026075
SHP0026076,ORD0026076,6,1,2016-07-21,2016-07-27,2016-07-27,TRK0000026076
SHP0026077,ORD0026077,7,1,2026-06-29,2026-07-03,2026-07-05,TRK0000026077
SHP0026078,ORD0026078,2,1,2021-11-27,2021-11-30,2021-12-01,TRK0000026078
SHP0026079,ORD0026079,5,1,2023-12-14,2023-12-18,2023-12-17,TRK0000026079
SHP0026080,ORD0026080,6,1,2025-06-02,2025-06-08,2025-06-09,TRK0000026080
SHP0026081,ORD0026081,1,1,2023-07-11,2023-07-13,2023-07-15,TRK0000026081
SHP0026082,ORD0026082,5,1,2017-10-15,2017-10-19,2017-10-21,TRK0000026082
SHP0026083,ORD0026083,4,1,2020-12-07,2020-12-11,2020-12-11,TRK0000026083
SHP0026084,ORD0026084,2,1,2023-02-03,2023-02-05,2023-02-07,TRK0000026084
SHP0026085,ORD0026085,9,1,2024-05-06,2024-05-13,2024-05-14,TRK0000026085
SHP0026086,ORD0026086,10,1,2016-03-15,2016-03-21,2016-03-23,TRK0000026086
SHP0026087,ORD0026087,5,1,2021-09-22,2021-09-24,2021-09-23,TRK0000026087
SHP0026088,ORD0026088,9,1,2021-02-04,2021-02-09,2021-02-11,TRK0000026088
SHP0026089,ORD0026089,9,1,2020-08-24,2020-08-28,2020-08-28,TRK0000026089
SHP0026090,ORD0026090,5,1,2025-04-16,2025-04-19,2025-04-21,TRK0000026090
SHP0026091,ORD0026091,4,1,2019-08-27,2019-08-31,2019-09-02,TRK0000026091
SHP0026092,ORD0026092,10,1,2015-04-07,2015-04-09,2015-04-08,TRK0000026092
SHP0026093,ORD0026093,1,1,2016-05-23,2016-05-26,2016-05-25,TRK0000026093
SHP0026094,ORD0026094,8,1,2018-09-28,2018-10-05,2018-10-07,TRK0000026094
SHP0026095,ORD0026095,9,1,2017-11-15,2017-11-21,2017-11-20,TRK0000026095
SHP0026096,ORD0026096,3,1,2015-12-04,2015-12-10,2015-12-11,TRK0000026096
SHP0026097,ORD0026097,5,3,2021-03-27,2021-03-29,,TRK0000026097
SHP0026098,ORD0026098,4,1,2015-04-16,2015-04-20,2015-04-20,TRK0000026098
SHP0026099,ORD0026099,1,1,2025-03-13,2025-03-20,2025-03-21,TRK0000026099
SHP0026100,ORD0026100,1,1,2022-03-02,2022-03-06,2022-03-07,TRK0000026100
SHP0026101,ORD0026101,3,2,2018-02-12,2018-02-17,,TRK0000026101
SHP0026102,ORD0026102,6,1,2019-10-16,2019-10-23,2019-10-22,TRK0000026102
SHP0026103,ORD0026103,3,1,2019-01-19,2019-01-23,2019-01-25,TRK0000026103
SHP0026104,ORD0026104,3,3,2023-10-05,2023-10-10,,TRK0000026104
SHP0026105,ORD0026105,2,1,2020-07-11,2020-07-15,2020-07-16,TRK0000026105
SHP0026106,ORD0026106,3,1,2021-10-16,2021-10-22,2021-10-23,TRK0000026106
SHP0026107,ORD0026107,3,1,2022-04-27,2022-05-02,2022-05-03,TRK0000026107
SHP0026108,ORD0026108,3,1,2016-12-13,2016-12-17,2016-12-19,TRK0000026108
SHP0026109,ORD0026109,10,1,2026-07-02,2026-07-07,2026-07-06,TRK0000026109
SHP0026110,ORD0026110,10,1,2022-11-30,2022-12-07,2022-12-08,TRK0000026110
SHP0026111,ORD0026111,10,1,2022-08-11,2022-08-17,2022-08-19,TRK0000026111
SHP0026112,ORD0026112,1,2,2025-09-22,2025-09-29,,TRK0000026112
SHP0026113,ORD0026113,1,3,2022-06-19,2022-06-22,,TRK0000026113
SHP0026114,ORD0026114,3,1,2024-07-10,2024-07-15,2024-07-17,TRK0000026114
SHP0026115,ORD0026115,4,1,2019-07-06,2019-07-10,2019-07-12,TRK0000026115
SHP0026116,ORD0026116,3,1,2024-01-26,2024-01-30,2024-02-01,TRK0000026116
SHP0026117,ORD0026117,6,1,2020-07-20,2020-07-27,2020-07-29,TRK0000026117
SHP0026118,ORD0026118,2,1,2016-12-22,2016-12-25,2016-12-24,TRK0000026118
SHP0026119,ORD0026119,7,1,2020-11-03,2020-11-09,2020-11-08,TRK0000026119
SHP0026120,ORD0026120,9,1,2015-06-12,2015-06-17,2015-06-17,TRK0000026120
SHP0026121,ORD0026121,3,1,2015-02-28,2015-03-05,2015-03-07,TRK0000026121
SHP0026122,ORD0026122,8,1,2016-09-09,2016-09-11,2016-09-10,TRK0000026122
SHP0026123,ORD0026123,8,4,2022-11-16,2022-11-18,,TRK0000026123
SHP0026124,ORD0026124,10,1,2016-07-20,2016-07-24,2016-07-26,TRK0000026124
SHP0026125,ORD0026125,8,1,2019-08-18,2019-08-20,2019-08-21,TRK0000026125
SHP0026126,ORD0026126,4,1,2022-01-07,2022-01-12,2022-01-14,TRK0000026126
SHP0026127,ORD0026127,1,1,2022-11-16,2022-11-22,2022-11-23,TRK0000026127
SHP0026128,ORD0026128,7,1,2017-02-23,2017-03-01,2017-03-03,TRK0000026128
SHP0026129,ORD0026129,4,1,2023-01-10,2023-01-12,2023-01-11,TRK0000026129
SHP0026130,ORD0026130,9,1,2021-03-19,2021-03-25,2021-03-24,TRK0000026130
SHP0026131,ORD0026131,9,1,2025-12-07,2025-12-10,2025-12-12,TRK0000026131
SHP0026132,ORD0026132,5,1,2022-06-01,2022-06-07,2022-06-09,TRK0000026132
SHP0026133,ORD0026133,4,1,2017-05-17,2017-05-22,2017-05-23,TRK0000026133
SHP0026134,ORD0026134,3,1,2021-02-09,2021-02-14,2021-02-14,TRK0000026134
SHP0026135,ORD0026135,9,1,2025-04-21,2025-04-23,2025-04-22,TRK0000026135
SHP0026136,ORD0026136,3,1,2025-06-23,2025-06-29,2025-06-29,TRK0000026136
SHP0026137,ORD0026137,10,5,2018-07-08,2018-07-11,,TRK0000026137
SHP0026138,ORD0026138,7,1,2023-05-11,2023-05-15,2023-05-17,TRK0000026138
SHP0026139,ORD0026139,7,1,2021-02-15,2021-02-20,2021-02-19,TRK0000026139
SHP0026140,ORD0026140,1,1,2024-06-13,2024-06-15,2024-06-17,TRK0000026140
SHP0026141,ORD0026141,4,1,2016-01-14,2016-01-16,2016-01-17,TRK0000026141
SHP0026142,ORD0026142,1,1,2015-12-05,2015-12-07,2015-12-07,TRK0000026142
SHP0026143,ORD0026143,5,1,2017-06-26,2017-07-02,2017-07-01,TRK0000026143
SHP0026144,ORD0026144,6,1,2020-10-03,2020-10-07,2020-10-08,TRK0000026144
SHP0026145,ORD0026145,3,1,2025-07-24,2025-07-31,2025-07-31,TRK0000026145
SHP0026146,ORD0026146,1,1,2020-05-05,2020-05-07,2020-05-08,TRK0000026146
SHP0026147,ORD0026147,6,1,2017-07-21,2017-07-25,2017-07-24,TRK0000026147
SHP0026148,ORD0026148,10,1,2015-08-07,2015-08-14,2015-08-14,TRK0000026148
SHP0026149,ORD0026149,5,1,2017-10-29,2017-11-02,2017-11-01,TRK0000026149
SHP0026150,ORD0026150,8,1,2023-08-09,2023-08-14,2023-08-16,TRK0000026150
SHP0026151,ORD0026151,9,4,2019-10-04,2019-10-11,,TRK0000026151
SHP0026152,ORD0026152,7,1,2018-06-27,2018-07-04,2018-07-06,TRK0000026152
SHP0026153,ORD0026153,7,1,2017-12-16,2017-12-22,2017-12-21,TRK0000026153
SHP0026154,ORD0026154,3,1,2023-06-14,2023-06-16,2023-06-16,TRK0000026154
SHP0026155,ORD0026155,5,1,2020-11-21,2020-11-24,2020-11-23,TRK0000026155
SHP0026156,ORD0026156,5,1,2017-05-09,2017-05-12,2017-05-12,TRK0000026156
SHP0026157,ORD0026157,3,1,2020-01-26,2020-01-29,2020-01-29,TRK0000026157
SHP0026158,ORD0026158,8,1,2025-02-03,2025-02-09,2025-02-09,TRK0000026158
SHP0026159,ORD0026159,4,1,2016-08-01,2016-08-08,2016-08-09,TRK0000026159
SHP0026160,ORD0026160,10,1,2018-11-24,2018-11-26,2018-11-28,TRK0000026160
SHP0026161,ORD0026161,8,5,2018-06-17,2018-06-20,,TRK0000026161
SHP0026162,ORD0026162,1,1,2015-03-06,2015-03-10,2015-03-11,TRK0000026162
SHP0026163,ORD0026163,5,1,2019-07-27,2019-08-03,2019-08-05,TRK0000026163
SHP0026164,ORD0026164,2,1,2015-12-04,2015-12-06,2015-12-07,TRK0000026164
SHP0026165,ORD0026165,2,1,2018-05-11,2018-05-16,2018-05-17,TRK0000026165
SHP0026166,ORD0026166,2,1,2017-05-10,2017-05-16,2017-05-17,TRK0000026166
SHP0026167,ORD0026167,10,1,2020-10-16,2020-10-19,2020-10-20,TRK0000026167
SHP0026168,ORD0026168,10,1,2021-07-22,2021-07-27,2021-07-29,TRK0000026168
SHP0026169,ORD0026169,7,1,2017-07-13,2017-07-15,2017-07-16,TRK0000026169
SHP0026170,ORD0026170,10,1,2024-11-18,2024-11-22,2024-11-21,TRK0000026170
SHP0026171,ORD0026171,8,1,2017-02-18,2017-02-25,2017-02-24,TRK0000026171
SHP0026172,ORD0026172,10,2,2018-09-12,2018-09-15,,TRK0000026172
SHP0026173,ORD0026173,10,4,2021-07-17,2021-07-20,,TRK0000026173
SHP0026174,ORD0026174,9,1,2022-03-23,2022-03-30,2022-04-01,TRK0000026174
SHP0026175,ORD0026175,6,1,2020-10-07,2020-10-13,2020-10-14,TRK0000026175
SHP0026176,ORD0026176,7,3,2015-12-18,2015-12-23,,TRK0000026176
SHP0026177,ORD0026177,9,1,2017-04-01,2017-04-05,2017-04-06,TRK0000026177
SHP0026178,ORD0026178,4,1,2020-09-10,2020-09-12,2020-09-13,TRK0000026178
SHP0026179,ORD0026179,10,1,2022-01-12,2022-01-15,2022-01-15,TRK0000026179
SHP0026180,ORD0026180,10,1,2020-03-30,2020-04-05,2020-04-06,TRK0000026180
SHP0026181,ORD0026181,4,1,2016-01-09,2016-01-14,2016-01-16,TRK0000026181
SHP0026182,ORD0026182,9,1,2024-07-18,2024-07-23,2024-07-25,TRK0000026182
SHP0026183,ORD0026183,6,2,2020-08-01,2020-08-03,,TRK0000026183
SHP0026184,ORD0026184,2,1,2021-10-24,2021-10-28,2021-10-29,TRK0000026184
SHP0026185,ORD0026185,8,4,2026-06-12,2026-06-17,,TRK0000026185
SHP0026186,ORD0026186,5,1,2026-04-04,2026-04-06,2026-04-07,TRK0000026186
SHP0026187,ORD0026187,2,1,2025-04-16,2025-04-18,2025-04-20,TRK0000026187
SHP0026188,ORD0026188,2,1,2026-07-18,2026-07-25,2026-07-25,TRK0000026188
SHP0026189,ORD0026189,2,1,2016-05-15,2016-05-20,2016-05-19,TRK0000026189
SHP0026190,ORD0026190,3,1,2016-12-11,2016-12-16,2016-12-16,TRK0000026190
SHP0026191,ORD0026191,9,1,2019-07-19,2019-07-23,2019-07-23,TRK0000026191
SHP0026192,ORD0026192,5,1,2020-10-22,2020-10-29,2020-10-31,TRK0000026192
SHP0026193,ORD0026193,10,1,2023-03-16,2023-03-20,2023-03-22,TRK0000026193
SHP0026194,ORD0026194,2,1,2023-10-23,2023-10-28,2023-10-29,TRK0000026194
SHP0026195,ORD0026195,1,1,2019-06-22,2019-06-27,2019-06-27,TRK0000026195
SHP0026196,ORD0026196,2,4,2023-08-07,2023-08-10,,TRK0000026196
SHP0026197,ORD0026197,10,1,2023-01-18,2023-01-22,2023-01-21,TRK0000026197
SHP0026198,ORD0026198,1,4,2021-10-23,2021-10-25,,TRK0000026198
SHP0026199,ORD0026199,6,1,2021-08-07,2021-08-09,2021-08-09,TRK0000026199
SHP0026200,ORD0026200,9,1,2018-01-18,2018-01-23,2018-01-25,TRK0000026200
SHP0026201,ORD0026201,5,1,2024-01-05,2024-01-12,2024-01-11,TRK0000026201
SHP0026202,ORD0026202,4,1,2024-08-04,2024-08-08,2024-08-08,TRK0000026202
SHP0026203,ORD0026203,10,1,2019-05-09,2019-05-11,2019-05-10,TRK0000026203
SHP0026204,ORD0026204,2,3,2021-08-27,2021-08-29,,TRK0000026204
SHP0026205,ORD0026205,1,2,2018-12-20,2018-12-23,,TRK0000026205
SHP0026206,ORD0026206,2,1,2025-10-31,2025-11-04,2025-11-04,TRK0000026206
SHP0026207,ORD0026207,2,1,2020-11-08,2020-11-13,2020-11-12,TRK0000026207
SHP0026208,ORD0026208,4,1,2018-09-25,2018-10-01,2018-10-02,TRK0000026208
SHP0026209,ORD0026209,1,1,2021-05-04,2021-05-06,2021-05-05,TRK0000026209
SHP0026210,ORD0026210,3,1,2018-08-17,2018-08-21,2018-08-22,TRK0000026210
SHP0026211,ORD0026211,8,1,2021-08-24,2021-08-29,2021-08-29,TRK0000026211
SHP0026212,ORD0026212,9,1,2024-10-26,2024-11-01,2024-10-31,TRK0000026212
SHP0026213,ORD0026213,8,4,2017-08-18,2017-08-23,,TRK0000026213
SHP0026214,ORD0026214,9,1,2024-04-07,2024-04-11,2024-04-13,TRK0000026214
SHP0026215,ORD0026215,4,1,2016-10-05,2016-10-10,2016-10-11,TRK0000026215
SHP0026216,ORD0026216,8,1,2026-06-25,2026-06-29,2026-06-29,TRK0000026216
SHP0026217,ORD0026217,1,1,2019-01-07,2019-01-13,2019-01-12,TRK0000026217
SHP0026218,ORD0026218,8,2,2026-02-01,2026-02-06,,TRK0000026218
SHP0026219,ORD0026219,10,1,2023-05-18,2023-05-22,2023-05-23,TRK0000026219
SHP0026220,ORD0026220,5,1,2020-01-30,2020-02-05,2020-02-07,TRK0000026220
SHP0026221,ORD0026221,5,1,2016-08-19,2016-08-24,2016-08-26,TRK0000026221
SHP0026222,ORD0026222,7,1,2018-08-23,2018-08-28,2018-08-29,TRK0000026222
SHP0026223,ORD0026223,4,1,2025-11-08,2025-11-15,2025-11-17,TRK0000026223
SHP0026224,ORD0026224,10,1,2017-02-09,2017-02-12,2017-02-11,TRK0000026224
SHP0026225,ORD0026225,7,1,2018-09-07,2018-09-12,2018-09-14,TRK0000026225
SHP0026226,ORD0026226,6,1,2019-01-18,2019-01-25,2019-01-27,TRK0000026226
SHP0026227,ORD0026227,9,1,2017-03-11,2017-03-18,2017-03-19,TRK0000026227
SHP0026228,ORD0026228,9,1,2018-03-08,2018-03-13,2018-03-15,TRK0000026228
SHP0026229,ORD0026229,7,1,2018-09-23,2018-09-26,2018-09-27,TRK0000026229
SHP0026230,ORD0026230,8,1,2025-03-11,2025-03-18,2025-03-17,TRK0000026230
SHP0026231,ORD0026231,1,1,2024-02-12,2024-02-18,2024-02-19,TRK0000026231
SHP0026232,ORD0026232,10,1,2018-04-22,2018-04-25,2018-04-24,TRK0000026232
SHP0026233,ORD0026233,7,1,2024-04-17,2024-04-23,2024-04-22,TRK0000026233
SHP0026234,ORD0026234,7,1,2019-07-24,2019-07-29,2019-07-29,TRK0000026234
SHP0026235,ORD0026235,7,1,2016-03-08,2016-03-14,2016-03-14,TRK0000026235
SHP0026236,ORD0026236,8,1,2017-08-16,2017-08-18,2017-08-20,TRK0000026236
SHP0026237,ORD0026237,7,2,2016-08-21,2016-08-27,,TRK0000026237
SHP0026238,ORD0026238,1,4,2016-11-09,2016-11-11,,TRK0000026238
SHP0026239,ORD0026239,8,1,2019-09-12,2019-09-14,2019-09-16,TRK0000026239
SHP0026240,ORD0026240,5,1,2020-06-08,2020-06-15,2020-06-17,TRK0000026240
SHP0026241,ORD0026241,2,2,2022-02-10,2022-02-14,,TRK0000026241
SHP0026242,ORD0026242,6,1,2019-06-19,2019-06-23,2019-06-23,TRK0000026242
SHP0026243,ORD0026243,7,1,2022-10-11,2022-10-18,2022-10-17,TRK0000026243
SHP0026244,ORD0026244,10,1,2022-08-21,2022-08-28,2022-08-30,TRK0000026244
SHP0026245,ORD0026245,9,2,2015-11-15,2015-11-21,,TRK0000026245
SHP0026246,ORD0026246,5,1,2020-07-27,2020-08-01,2020-08-02,TRK0000026246
