ReviewID,OrderItemID,Rating,ReviewTitle,ReviewText,ReviewDate
REV0015275,OI00050651,5,Amazing,Very happy with the product.,2025-02-11
REV0015276,OI00050655,5,Amazing,Very happy with the product.,2018-11-28
REV0015277,OI00050656,5,Excellent Product,Excellent quality and highly recommended.,2018-06-25
REV0015278,OI00050660,1,Defective Product,Stopped working very quickly.,2019-08-04
REV0015279,OI00050661,5,Amazing,Very happy with the product.,2019-07-31
REV0015280,OI00050664,3,Decent,"Average quality, nothing special.",2015-12-12
REV0015281,OI00050669,3,Average Product,The product is okay.,2017-05-18
REV0015282,OI00050671,1,Defective Product,Stopped working very quickly.,2020-10-17
REV0015283,OI00050675,5,Highly Recommended,Exceeded my expectations.,2021-07-27
REV0015284,OI00050683,1,Bad Experience,Would not recommend.,2022-03-26
REV0015285,OI00050684,4,Very Good,Good quality and works as expected.,2022-04-01
REV0015286,OI00050686,5,Highly Recommended,Exceeded my expectations.,2020-10-13
REV0015287,OI00050690,5,Excellent Product,Excellent quality and highly recommended.,2020-09-12
REV0015288,OI00050694,1,Defective Product,Stopped working very quickly.,2020-04-01
REV0015289,OI00050695,4,Satisfied,Nice product for the price.,2016-01-14
REV0015290,OI00050697,5,Worth the Money,Completely satisfied with the purchase.,2020-08-09
REV0015291,OI00050703,5,Excellent Product,Excellent quality and highly recommended.,2026-06-14
REV0015292,OI00050705,5,Excellent Product,Excellent quality and highly recommended.,2025-04-25
REV0015293,OI00050711,4,Good Purchase,Happy with my purchase.,2026-07-24
REV0015294,OI00050712,5,Worth the Money,Completely satisfied with the purchase.,2026-07-22
REV0015295,OI00050714,4,Very Good,Good quality and works as expected.,2016-12-19
REV0015296,OI00050716,5,Highly Recommended,Exceeded my expectations.,2020-10-30
REV0015297,OI00050719,5,Highly Recommended,Exceeded my expectations.,2023-03-16
REV0015298,OI00050720,4,Good Quality,Quality is quite good.,2023-10-29
REV0015299,OI00050721,5,Worth the Money,Completely satisfied with the purchase.,2023-10-24
REV0015300,OI00050724,4,Good Quality,Quality is quite good.,2023-08-10
REV0015301,OI00050725,4,Good Purchase,Happy with my purchase.,2023-08-16
REV0015302,OI00050726,4,Satisfied,Nice product for the price.,2023-08-15
REV0015303,OI00050730,5,Amazing,Very happy with the product.,2018-01-27
REV0015304,OI00050732,4,Good Purchase,Happy with my purchase.,2024-08-12
REV0015305,OI00050733,5,Amazing,Very happy with the product.,2024-08-08
REV0015306,OI00050735,5,Excellent Product,Excellent quality and highly recommended.,2021-08-27
REV0015307,OI00050737,3,Decent,"Average quality, nothing special.",2018-12-20
REV0015308,OI00050739,3,Average Product,The product is okay.,2018-12-21
REV0015309,OI00050743,3,Average Product,The product is okay.,2018-09-30
REV0015310,OI00050752,5,Excellent Product,Excellent quality and highly recommended.,2024-10-31
REV0015311,OI00050755,5,Amazing,Very happy with the product.,2017-08-25
REV0015312,OI00050756,5,Amazing,Very happy with the product.,2017-08-21
REV0015313,OI00050757,5,Excellent Product,Excellent quality and highly recommended.,2017-08-23
REV0015314,OI00050760,5,Worth the Money,Completely satisfied with the purchase.,2024-04-10
REV0015315,OI00050764,4,Good Purchase,Happy with my purchase.,2026-06-28
REV0015316,OI00050773,5,Amazing,Very happy with the product.,2020-02-01
REV0015317,OI00050778,3,Decent,"Average quality, nothing special.",2018-09-02
REV0015318,OI00050785,3,Decent,"Average quality, nothing special.",2017-02-11
REV0015319,OI00050792,5,Highly Recommended,Exceeded my expectations.,2018-03-13
REV0015320,OI00050794,3,Decent,"Average quality, nothing special.",2018-10-02
REV0015321,OI00050797,4,Very Good,Good quality and works as expected.,2024-02-19
REV0015322,OI00050800,5,Highly Recommended,Exceeded my expectations.,2024-04-23
REV0015323,OI00050803,5,Worth the Money,Completely satisfied with the purchase.,2019-08-03
REV0015324,OI00050804,3,Decent,"Average quality, nothing special.",2019-07-27
REV0015325,OI00050809,5,Highly Recommended,Exceeded my expectations.,2016-08-23
REV0015326,OI00050810,5,Worth the Money,Completely satisfied with the purchase.,2016-08-29
REV0015327,OI00050812,5,Highly Recommended,Exceeded my expectations.,2016-11-18
REV0015328,OI00050815,5,Worth the Money,Completely satisfied with the purchase.,2020-06-12
REV0015329,OI00050816,5,Highly Recommended,Exceeded my expectations.,2022-02-14
REV0015330,OI00050817,3,Decent,"Average quality, nothing special.",2019-06-26
REV0015331,OI00050820,5,Amazing,Very happy with the product.,2022-08-24
REV0015332,OI00050830,5,Highly Recommended,Exceeded my expectations.,2019-11-15
REV0015333,OI00050831,5,Highly Recommended,Exceeded my expectations.,2019-11-18
REV0015334,OI00050836,3,Could Be Better,Expected slightly better quality.,2025-01-11
REV0015335,OI00050838,5,Amazing,Very happy with the product.,2025-01-08
REV0015336,OI00050840,5,Excellent Product,Excellent quality and highly recommended.,2019-04-03
REV0015337,OI00050844,4,Good Quality,Quality is quite good.,2024-12-03
REV0015338,OI00050848,5,Worth the Money,Completely satisfied with the purchase.,2020-03-23
REV0015339,OI00050854,4,Good Quality,Quality is quite good.,2025-10-04
REV0015340,OI00050859,5,Highly Recommended,Exceeded my expectations.,2025-11-18
REV0015341,OI00050864,5,Highly Recommended,Exceeded my expectations.,2016-04-13
REV0015342,OI00050867,5,Worth the Money,Completely satisfied with the purchase.,2026-06-11
REV0015343,OI00050872,3,Average Product,The product is okay.,2017-10-01
REV0015344,OI00050875,2,Below Average,Not completely satisfied.,2025-12-15
REV0015345,OI00050883,4,Very Good,Good quality and works as expected.,2017-11-18
REV0015346,OI00050884,4,Good Purchase,Happy with my purchase.,2024-12-22
REV0015347,OI00050885,4,Good Purchase,Happy with my purchase.,2024-12-19
REV0015348,OI00050887,5,Amazing,Very happy with the product.,2024-02-18
REV0015349,OI00050890,2,Needs Improvement,There are a few issues.,2019-06-30
REV0015350,OI00050895,5,Amazing,Very happy with the product.,2024-09-13
REV0015351,OI00050897,5,Amazing,Very happy with the product.,2018-09-19
REV0015352,OI00050904,5,Amazing,Very happy with the product.,2017-01-31
REV0015353,OI00050905,4,Good Purchase,Happy with my purchase.,2017-01-31
REV0015354,OI00050908,4,Good Quality,Quality is quite good.,2017-11-20
REV0015355,OI00050909,4,Good Purchase,Happy with my purchase.,2017-11-14
REV0015356,OI00050911,4,Satisfied,Nice product for the price.,2017-11-12
REV0015357,OI00050913,4,Very Good,Good quality and works as expected.,2020-02-16
REV0015358,OI00050932,4,Good Quality,Quality is quite good.,2018-10-08
REV0015359,OI00050936,5,Excellent Product,Excellent quality and highly recommended.,2026-06-24
REV0015360,OI00050939,5,Excellent Product,Excellent quality and highly recommended.,2020-04-04
REV0015361,OI00050943,5,Highly Recommended,Exceeded my expectations.,2019-08-05
REV0015362,OI00050944,5,Amazing,Very happy with the product.,2017-09-05
REV0015363,OI00050952,3,Could Be Better,Expected slightly better quality.,2022-01-25
REV0015364,OI00050960,4,Good Quality,Quality is quite good.,2017-09-15
REV0015365,OI00050964,3,Could Be Better,Expected slightly better quality.,2018-06-30
REV0015366,OI00050966,5,Worth the Money,Completely satisfied with the purchase.,2022-04-30
REV0015367,OI00050974,3,Decent,"Average quality, nothing special.",2019-05-22
REV0015368,OI00050977,5,Highly Recommended,Exceeded my expectations.,2020-02-09
REV0015369,OI00050980,4,Satisfied,Nice product for the price.,2023-04-30
REV0015370,OI00050981,3,Average Product,The product is okay.,2025-03-04
REV0015371,OI00050984,5,Excellent Product,Excellent quality and highly recommended.,2025-03-11
REV0015372,OI00050986,5,Excellent Product,Excellent quality and highly recommended.,2024-01-06
REV0015373,OI00050987,4,Good Purchase,Happy with my purchase.,2024-01-08
REV0015374,OI00050990,3,Could Be Better,Expected slightly better quality.,2015-01-22
REV0015375,OI00050992,4,Satisfied,Nice product for the price.,2025-11-19
REV0015376,OI00050994,5,Amazing,Very happy with the product.,2021-02-21
REV0015377,OI00050996,3,Decent,"Average quality, nothing special.",2021-02-28
REV0015378,OI00051000,4,Good Quality,Quality is quite good.,2025-06-12
REV0015379,OI00051002,4,Satisfied,Nice product for the price.,2021-07-30
REV0015380,OI00051003,3,Average Product,The product is okay.,2018-12-30
REV0015381,OI00051005,4,Satisfied,Nice product for the price.,2025-04-06
REV0015382,OI00051010,5,Worth the Money,Completely satisfied with the purchase.,2020-08-16
REV0015383,OI00051018,2,Below Average,Not completely satisfied.,2019-01-04
REV0015384,OI00051025,5,Highly Recommended,Exceeded my expectations.,2020-06-21
REV0015385,OI00051032,4,Good Purchase,Happy with my purchase.,2018-11-11
REV0015386,OI00051033,5,Worth the Money,Completely satisfied with the purchase.,2018-11-15
REV0015387,OI00051035,5,Excellent Product,Excellent quality and highly recommended.,2018-11-11
REV0015388,OI00051037,4,Very Good,Good quality and works as expected.,2022-07-10
REV0015389,OI00051039,5,Amazing,Very happy with the product.,2019-09-15
REV0015390,OI00051040,5,Amazing,Very happy with the product.,2019-09-13
REV0015391,OI00051041,5,Excellent Product,Excellent quality and highly recommended.,2024-02-05
REV0015392,OI00051045,4,Good Quality,Quality is quite good.,2016-05-31
REV0015393,OI00051052,5,Highly Recommended,Exceeded my expectations.,2020-03-02
REV0015394,OI00051053,4,Good Quality,Quality is quite good.,2025-10-18
REV0015395,OI00051058,4,Good Quality,Quality is quite good.,2024-08-01
REV0015396,OI00051061,5,Amazing,Very happy with the product.,2025-11-08
REV0015397,OI00051064,3,Average Product,The product is okay.,2019-10-30
REV0015398,OI00051066,5,Highly Recommended,Exceeded my expectations.,2024-07-21
REV0015399,OI00051073,5,Excellent Product,Excellent quality and highly recommended.,2023-01-11
REV0015400,OI00051077,5,Highly Recommended,Exceeded my expectations.,2016-01-28
REV0015401,OI00051079,5,Excellent Product,Excellent quality and highly recommended.,2019-01-30
REV0015402,OI00051081,5,Excellent Product,Excellent quality and highly recommended.,2019-07-25
REV0015403,OI00051084,5,Highly Recommended,Exceeded my expectations.,2021-03-28
REV0015404,OI00051088,5,Highly Recommended,Exceeded my expectations.,2019-04-22
REV0015405,OI00051093,5,Excellent Product,Excellent quality and highly recommended.,2020-05-23
REV0015406,OI00051094,5,Worth the Money,Completely satisfied with the purchase.,2020-05-19
REV0015407,OI00051095,3,Could Be Better,Expected slightly better quality.,2020-05-18
REV0015408,OI00051103,3,Average Product,The product is okay.,2023-01-03
REV0015409,OI00051105,3,Decent,"Average quality, nothing special.",2021-05-10
REV0015410,OI00051120,5,Amazing,Very happy with the product.,2016-05-26
REV0015411,OI00051125,5,Worth the Money,Completely satisfied with the purchase.,2019-08-29
REV0015412,OI00051126,3,Average Product,The product is okay.,2017-03-17
REV0015413,OI00051127,5,Amazing,Very happy with the product.,2021-01-13
REV0015414,OI00051130,5,Worth the Money,Completely satisfied with the purchase.,2015-11-15
REV0015415,OI00051132,5,Highly Recommended,Exceeded my expectations.,2021-02-14
REV0015416,OI00051134,3,Decent,"Average quality, nothing special.",2017-02-08
REV0015417,OI00051135,5,Excellent Product,Excellent quality and highly recommended.,2019-12-09
REV0015418,OI00051137,4,Good Purchase,Happy with my purchase.,2021-12-20
REV0015419,OI00051143,4,Good Purchase,Happy with my purchase.,2016-09-21
REV0015420,OI00051144,5,Highly Recommended,Exceeded my expectations.,2016-09-29
REV0015421,OI00051145,5,Highly Recommended,Exceeded my expectations.,2024-10-11
REV0015422,OI00051146,5,Worth the Money,Completely satisfied with the purchase.,2024-10-08
REV0015423,OI00051152,3,Average Product,The product is okay.,2020-04-27
REV0015424,OI00051158,5,Excellent Product,Excellent quality and highly recommended.,2024-02-24
REV0015425,OI00051164,5,Highly Recommended,Exceeded my expectations.,2025-12-07
REV0015426,OI00051165,1,Defective Product,Stopped working very quickly.,2021-03-19
REV0015427,OI00051166,5,Worth the Money,Completely satisfied with the purchase.,2022-02-11
REV0015428,OI00051168,5,Worth the Money,Completely satisfied with the purchase.,2016-05-14
REV0015429,OI00051171,5,Amazing,Very happy with the product.,2023-04-26
REV0015430,OI00051177,5,Worth the Money,Completely satisfied with the purchase.,2023-06-28
REV0015431,OI00051184,4,Good Quality,Quality is quite good.,2019-10-24
REV0015432,OI00051192,4,Good Purchase,Happy with my purchase.,2023-07-08
REV0015433,OI00051196,5,Worth the Money,Completely satisfied with the purchase.,2017-12-22
REV0015434,OI00051197,4,Satisfied,Nice product for the price.,2017-12-22
REV0015435,OI00051199,5,Worth the Money,Completely satisfied with the purchase.,2017-12-21
REV0015436,OI00051201,3,Average Product,The product is okay.,2018-09-15
REV0015437,OI00051213,4,Good Quality,Quality is quite good.,2016-09-13
REV0015438,OI00051223,5,Amazing,Very happy with the product.,2019-08-29
REV0015439,OI00051225,5,Worth the Money,Completely satisfied with the purchase.,2025-06-14
REV0015440,OI00051226,5,Highly Recommended,Exceeded my expectations.,2025-06-13
REV0015441,OI00051231,4,Good Quality,Quality is quite good.,2024-11-05
REV0015442,OI00051233,2,Below Average,Not completely satisfied.,2023-07-05
REV0015443,OI00051236,3,Decent,"Average quality, nothing special.",2017-06-06
REV0015444,OI00051239,1,Defective Product,Stopped working very quickly.,2017-09-07
REV0015445,OI00051240,4,Very Good,Good quality and works as expected.,2015-12-08
REV0015446,OI00051244,5,Worth the Money,Completely satisfied with the purchase.,2024-10-16
REV0015447,OI00051255,5,Excellent Product,Excellent quality and highly recommended.,2022-04-12
REV0015448,OI00051260,5,Highly Recommended,Exceeded my expectations.,2024-09-09
REV0015449,OI00051261,3,Could Be Better,Expected slightly better quality.,2024-03-31
REV0015450,OI00051263,4,Good Quality,Quality is quite good.,2017-02-17
REV0015451,OI00051265,3,Decent,"Average quality, nothing special.",2026-06-04
REV0015452,OI00051267,4,Good Quality,Quality is quite good.,2019-02-10
REV0015453,OI00051275,5,Highly Recommended,Exceeded my expectations.,2026-02-26
REV0015454,OI00051276,4,Good Quality,Quality is quite good.,2026-03-01
REV0015455,OI00051284,4,Very Good,Good quality and works as expected.,2024-07-06
REV0015456,OI00051286,2,Below Average,Not completely satisfied.,2024-07-04
REV0015457,OI00051290,5,Worth the Money,Completely satisfied with the purchase.,2019-10-10
REV0015458,OI00051295,5,Worth the Money,Completely satisfied with the purchase.,2020-03-26
REV0015459,OI00051296,5,Excellent Product,Excellent quality and highly recommended.,2020-03-25
REV0015460,OI00051299,1,Poor Quality,Very disappointed with the product.,2020-03-29
REV0015461,OI00051301,5,Amazing,Very happy with the product.,2024-05-03
REV0015462,OI00051304,5,Amazing,Very happy with the product.,2025-01-08
REV0015463,OI00051306,5,Excellent Product,Excellent quality and highly recommended.,2022-06-15
REV0015464,OI00051308,4,Good Purchase,Happy with my purchase.,2024-09-11
REV0015465,OI00051309,5,Excellent Product,Excellent quality and highly recommended.,2015-03-27
REV0015466,OI00051313,3,Average Product,The product is okay.,2015-03-21
REV0015467,OI00051318,3,Could Be Better,Expected slightly better quality.,2015-02-10
REV0015468,OI00051328,5,Highly Recommended,Exceeded my expectations.,2016-09-04
