ReturnID,OrderItemID,ReturnReasonID,ReturnDate,ReturnCondition
RET0004051,OI00058632,15,2022-11-09,Defective
RET0004052,OI00058639,15,2016-05-09,Sealed
RET0004053,OI00058643,8,2020-04-08,Opened
RET0004054,OI00058649,12,2017-02-11,Defective
RET0004055,OI00058673,14,2021-04-29,Sealed
RET0004056,OI00058732,7,2018-11-26,Damaged
RET0004057,OI00058739,2,2022-07-19,Damaged
RET0004058,OI00058741,11,2019-12-26,Opened
RET0004059,OI00058746,6,2021-02-10,Sealed
RET0004060,OI00058749,14,2019-03-25,Damaged
RET0004061,OI00058760,9,2025-06-04,Opened
RET0004062,OI00058767,5,2024-03-17,Damaged
RET0004063,OI00058778,2,2017-04-05,Sealed
RET0004064,OI00058798,2,2023-12-15,Opened
RET0004065,OI00058819,15,2023-12-12,Defective
RET0004066,OI00058839,9,2015-06-30,Defective
RET0004067,OI00058851,7,2020-06-18,Damaged
RET0004068,OI00058877,3,2018-09-18,Opened
RET0004069,OI00058893,12,2016-11-19,Opened
RET0004070,OI00058899,2,2018-09-29,Damaged
RET0004071,OI00058917,14,2021-05-03,Sealed
RET0004072,OI00058935,6,2021-03-04,Opened
RET0004073,OI00058936,8,2021-03-07,Sealed
RET0004074,OI00058939,2,2024-07-15,Sealed
RET0004075,OI00058940,14,2024-07-14,Damaged
RET0004076,OI00058944,16,2019-12-07,Sealed
RET0004077,OI00058958,12,2015-01-25,Opened
RET0004078,OI00058995,17,2017-12-07,Opened
RET0004079,OI00058999,13,2019-09-16,Opened
RET0004080,OI00059006,13,2017-08-06,Damaged
RET0004081,OI00059013,17,2022-04-27,Sealed
RET0004082,OI00059053,10,2018-04-05,Damaged
RET0004083,OI00059094,17,2018-05-16,Sealed
RET0004084,OI00059145,2,2016-01-20,Sealed
RET0004085,OI00059157,5,2023-12-09,Opened
RET0004086,OI00059164,16,2026-04-01,Opened
RET0004087,OI00059187,10,2016-11-22,Defective
RET0004088,OI00059268,14,2025-10-13,Sealed
RET0004089,OI00059274,14,2016-03-12,Damaged
RET0004090,OI00059281,11,2015-02-14,Opened
RET0004091,OI00059283,2,2020-03-03,Sealed
RET0004092,OI00059324,10,2026-05-28,Sealed
RET0004093,OI00059330,9,2022-07-28,Opened
RET0004094,OI00059336,1,2020-09-21,Opened
RET0004095,OI00059399,5,2021-11-27,Opened
RET0004096,OI00059414,7,2023-07-04,Sealed
RET0004097,OI00059428,8,2018-07-08,Damaged
RET0004098,OI00059431,16,2017-01-02,Opened
RET0004099,OI00059435,10,2015-07-28,Sealed
RET0004100,OI00059453,8,2021-01-23,Defective
RET0004101,OI00059489,8,2015-02-22,Defective
RET0004102,OI00059497,16,2025-03-15,Opened
RET0004103,OI00059508,18,2015-07-01,Opened
RET0004104,OI00059530,2,2023-08-02,Opened
RET0004105,OI00059541,9,2022-01-02,Sealed
RET0004106,OI00059542,3,2019-10-05,Opened
RET0004107,OI00059576,16,2016-02-18,Sealed
RET0004108,OI00059592,3,2021-11-24,Defective
RET0004109,OI00059618,3,2015-01-14,Damaged
RET0004110,OI00059638,2,2023-11-15,Sealed
RET0004111,OI00059640,11,2021-06-21,Sealed
RET0004112,OI00059641,6,2021-06-28,Sealed
RET0004113,OI00059648,11,2022-08-27,Opened
RET0004114,OI00059656,5,2018-11-01,Defective
RET0004115,OI00059658,7,2021-08-14,Opened
RET0004116,OI00059659,4,2026-06-10,Opened
RET0004117,OI00059676,11,2022-10-18,Opened
RET0004118,OI00059704,4,2015-09-18,Sealed
RET0004119,OI00059709,2,2017-06-18,Damaged
RET0004120,OI00059717,7,2023-04-07,Sealed
RET0004121,OI00059720,4,2025-06-27,Damaged
RET0004122,OI00059740,6,2026-04-10,Opened
RET0004123,OI00059744,18,2016-11-11,Sealed
RET0004124,OI00059750,18,2020-09-28,Sealed
RET0004125,OI00059786,18,2024-03-10,Opened
RET0004126,OI00059811,10,2020-12-03,Damaged
RET0004127,OI00059816,15,2017-04-16,Defective
RET0004128,OI00059881,4,2023-08-29,Sealed
RET0004129,OI00059891,6,2019-07-16,Opened
RET0004130,OI00059906,5,2018-04-22,Sealed
RET0004131,OI00059910,7,2023-11-12,Opened
RET0004132,OI00059922,10,2023-06-20,Opened
RET0004133,OI00059932,10,2020-11-28,Sealed
RET0004134,OI00059935,12,2023-08-11,Defective
RET0004135,OI00059936,6,2020-02-24,Opened
RET0004136,OI00059937,18,2020-04-25,Opened
RET0004137,OI00059949,15,2024-11-02,Sealed
RET0004138,OI00059951,11,2018-03-10,Opened
RET0004139,OI00059981,12,2016-11-24,Opened
RET0004140,OI00059995,14,2016-12-10,Opened
RET0004141,OI00060026,8,2021-08-17,Damaged
RET0004142,OI00060043,10,2023-02-22,Damaged
RET0004143,OI00060046,4,2024-10-14,Defective
RET0004144,OI00060078,18,2020-04-11,Damaged
RET0004145,OI00060087,18,2017-10-10,Opened
RET0004146,OI00060093,7,2020-10-31,Sealed
RET0004147,OI00060116,14,2016-05-22,Damaged
RET0004148,OI00060163,12,2024-02-17,Defective
RET0004149,OI00060175,14,2018-03-07,Opened
RET0004150,OI00060180,17,2024-01-29,Damaged
RET0004151,OI00060185,15,2017-11-14,Opened
RET0004152,OI00060198,4,2016-03-15,Opened
RET0004153,OI00060203,8,2023-01-22,Sealed
RET0004154,OI00060214,14,2021-08-25,Defective
RET0004155,OI00060217,14,2019-03-12,Opened
RET0004156,OI00060236,6,2025-01-19,Sealed
RET0004157,OI00060241,9,2025-08-15,Opened
RET0004158,OI00060254,14,2019-04-27,Opened
RET0004159,OI00060289,6,2016-02-25,Sealed
RET0004160,OI00060319,15,2019-08-08,Damaged
RET0004161,OI00060350,17,2019-07-25,Sealed
RET0004162,OI00060364,15,2021-08-06,Damaged
RET0004163,OI00060370,15,2017-04-16,Opened
RET0004164,OI00060378,8,2016-08-31,Sealed
RET0004165,OI00060388,6,2016-04-16,Sealed
RET0004166,OI00060390,6,2025-11-02,Sealed
RET0004167,OI00060411,3,2018-10-25,Damaged
RET0004168,OI00060416,9,2022-06-11,Opened
RET0004169,OI00060420,13,2022-06-08,Defective
RET0004170,OI00060428,2,2021-07-13,Sealed
RET0004171,OI00060434,6,2019-07-28,Sealed
RET0004172,OI00060444,2,2015-05-25,Sealed
RET0004173,OI00060445,8,2015-05-29,Damaged
RET0004174,OI00060452,16,2024-06-29,Sealed
RET0004175,OI00060460,4,2018-12-18,Sealed
RET0004176,OI00060463,5,2015-08-28,Defective
RET0004177,OI00060483,5,2021-02-05,Opened
RET0004178,OI00060495,4,2022-10-04,Damaged
RET0004179,OI00060502,17,2016-09-28,Damaged
RET0004180,OI00060554,17,2019-10-15,Opened
RET0004181,OI00060574,7,2023-07-02,Sealed
RET0004182,OI00060581,5,2016-07-04,Damaged
RET0004183,OI00060590,16,2025-05-17,Sealed
RET0004184,OI00060614,2,2021-03-16,Opened
RET0004185,OI00060619,1,2021-04-18,Defective
RET0004186,OI00060622,6,2016-01-14,Defective
RET0004187,OI00060628,2,2020-12-24,Sealed
RET0004188,OI00060635,16,2020-02-11,Sealed
RET0004189,OI00060641,7,2020-06-06,Sealed
RET0004190,OI00060661,6,2026-02-21,Opened
RET0004191,OI00060663,6,2018-09-14,Damaged
RET0004192,OI00060712,15,2022-02-23,Defective
RET0004193,OI00060724,5,2020-02-14,Sealed
RET0004194,OI00060726,7,2021-10-19,Opened
RET0004195,OI00060731,18,2022-01-06,Sealed
RET0004196,OI00060734,11,2022-01-15,Sealed
RET0004197,OI00060737,15,2015-02-16,Opened
RET0004198,OI00060754,4,2024-04-28,Sealed
RET0004199,OI00060764,10,2024-08-19,Sealed
RET0004200,OI00060781,12,2021-07-18,Damaged
RET0004201,OI00060787,4,2017-08-14,Damaged
RET0004202,OI00060795,14,2020-07-28,Sealed
RET0004203,OI00060804,7,2024-08-24,Opened
RET0004204,OI00060852,16,2023-09-16,Sealed
RET0004205,OI00060879,6,2022-06-29,Defective
RET0004206,OI00060890,14,2025-11-05,Damaged
RET0004207,OI00060906,6,2021-06-28,Damaged
RET0004208,OI00060908,15,2026-06-16,Sealed
RET0004209,OI00060923,9,2022-04-29,Opened
RET0004210,OI00060924,13,2022-02-10,Defective
RET0004211,OI00060954,12,2020-11-20,Opened
RET0004212,OI00060972,10,2021-01-17,Damaged
RET0004213,OI00060992,8,2017-03-29,Sealed
RET0004214,OI00061002,15,2023-06-19,Sealed
RET0004215,OI00061031,6,2021-08-28,Opened
RET0004216,OI00061042,6,2023-01-26,Opened
RET0004217,OI00061044,15,2024-05-05,Opened
RET0004218,OI00061045,9,2024-04-29,Sealed
RET0004219,OI00061056,7,2024-11-26,Opened
RET0004220,OI00061074,10,2021-10-19,Damaged
RET0004221,OI00061098,12,2025-04-09,Sealed
RET0004222,OI00061110,9,2018-07-26,Opened
RET0004223,OI00061174,8,2019-03-15,Opened
RET0004224,OI00061183,16,2025-02-08,Defective
RET0004225,OI00061189,14,2016-01-14,Damaged
RET0004226,OI00061225,4,2016-12-06,Damaged
RET0004227,OI00061240,4,2024-03-17,Sealed
RET0004228,OI00061289,14,2016-01-06,Opened
RET0004229,OI00061308,8,2015-03-03,Damaged
RET0004230,OI00061310,6,2022-01-11,Defective
RET0004231,OI00061327,3,2017-08-14,Sealed
RET0004232,OI00061357,7,2026-03-20,Defective
RET0004233,OI00061377,3,2022-05-27,Opened
RET0004234,OI00061378,2,2022-06-03,Opened
RET0004235,OI00061397,16,2024-10-02,Opened
RET0004236,OI00061414,3,2023-09-11,Sealed
RET0004237,OI00061440,5,2016-01-18,Opened
RET0004238,OI00061441,10,2021-04-20,Sealed
RET0004239,OI00061445,7,2018-10-24,Opened
RET0004240,OI00061482,1,2024-04-05,Defective
RET0004241,OI00061488,5,2026-06-27,Opened
RET0004242,OI00061511,17,2019-02-15,Opened
RET0004243,OI00061513,8,2019-02-09,Opened
RET0004244,OI00061536,7,2020-12-19,Opened
RET0004245,OI00061538,3,2017-01-05,Opened
RET0004246,OI00061545,5,2019-06-26,Damaged
RET0004247,OI00061602,14,2022-05-29,Damaged
RET0004248,OI00061606,7,2020-09-10,Damaged
RET0004249,OI00061619,4,2023-03-09,Defective
RET0004250,OI00061668,7,2022-03-28,Opened
RET0004251,OI00061682,4,2016-03-05,Sealed
RET0004252,OI00061688,12,2017-03-12,Defective
RET0004253,OI00061695,8,2022-09-15,Opened
RET0004254,OI00061703,1,2015-02-25,Damaged
RET0004255,OI00061723,9,2021-12-27,Damaged
RET0004256,OI00061731,15,2026-03-11,Defective
RET0004257,OI00061739,7,2020-09-17,Opened
RET0004258,OI00061744,18,2015-08-05,Opened
RET0004259,OI00061753,15,2024-09-04,Damaged
RET0004260,OI00061756,3,2016-03-15,Sealed
RET0004261,OI00061776,10,2024-03-28,Damaged
RET0004262,OI00061779,17,2016-11-14,Defective
RET0004263,OI00061792,10,2025-03-09,Damaged
RET0004264,OI00061801,4,2016-01-10,Opened
RET0004265,OI00061810,4,2020-12-23,Damaged
RET0004266,OI00061892,1,2024-11-16,Defective
RET0004267,OI00061895,1,2017-05-24,Sealed
RET0004268,OI00061903,18,2017-01-18,Sealed
RET0004269,OI00061921,14,2017-05-22,Damaged
RET0004270,OI00061931,4,2023-06-15,Sealed
RET0004271,OI00061937,16,2023-03-25,Opened
RET0004272,OI00061959,4,2022-02-19,Sealed
RET0004273,OI00061962,14,2026-02-08,Opened
RET0004274,OI00061977,7,2015-11-29,Opened
RET0004275,OI00062009,15,2018-01-07,Opened
RET0004276,OI00062028,17,2018-06-24,Opened
RET0004277,OI00062036,11,2024-01-21,Opened
RET0004278,OI00062046,16,2019-09-07,Opened
RET0004279,OI00062063,6,2025-03-19,Sealed
RET0004280,OI00062083,15,2021-09-25,Sealed
RET0004281,OI00062115,4,2016-11-14,Sealed
RET0004282,OI00062135,7,2026-04-23,Sealed
RET0004283,OI00062148,8,2023-06-24,Opened
RET0004284,OI00062172,15,2020-10-15,Opened
RET0004285,OI00062178,16,2026-01-05,Opened
RET0004286,OI00062183,16,2019-12-25,Defective
RET0004287,OI00062209,5,2022-03-19,Sealed
RET0004288,OI00062213,8,2016-02-17,Opened
RET0004289,OI00062215,14,2016-02-18,Opened
RET0004290,OI00062240,13,2018-10-03,Opened
RET0004291,OI00062244,8,2016-02-24,Opened
RET0004292,OI00062253,7,2018-08-05,Damaged
RET0004293,OI00062279,17,2024-09-17,Sealed
RET0004294,OI00062281,18,2025-11-22,Opened
RET0004295,OI00062285,4,2015-03-03,Sealed
RET0004296,OI00062297,15,2023-08-25,Defective
RET0004297,OI00062316,8,2015-02-21,Opened
RET0004298,OI00062371,11,2021-09-10,Opened
RET0004299,OI00062391,3,2015-06-16,Opened
RET0004300,OI00062430,2,2017-09-18,Opened
RET0004301,OI00062446,5,2025-11-27,Sealed
RET0004302,OI00062459,15,2016-08-18,Opened
RET0004303,OI00062472,16,2015-08-17,Defective
RET0004304,OI00062489,17,2024-05-31,Damaged
RET0004305,OI00062500,7,2025-08-29,Defective
RET0004306,OI00062508,18,2020-12-25,Damaged
RET0004307,OI00062515,11,2026-01-05,Opened
RET0004308,OI00062519,15,2020-07-10,Opened
RET0004309,OI00062559,14,2022-06-24,Opened
RET0004310,OI00062611,17,2019-11-21,Opened
RET0004311,OI00062659,9,2017-05-27,Damaged
RET0004312,OI00062674,7,2025-11-18,Opened
RET0004313,OI00062677,5,2018-05-02,Damaged
RET0004314,OI00062679,8,2016-02-26,Sealed
RET0004315,OI00062688,2,2020-03-26,Defective
RET0004316,OI00062698,12,2020-05-06,Opened
RET0004317,OI00062724,9,2022-08-01,Defective
RET0004318,OI00062731,2,2015-12-16,Opened
RET0004319,OI00062736,3,2023-01-03,Opened
RET0004320,OI00062758,10,2018-11-29,Damaged
RET0004321,OI00062771,15,2015-10-31,Opened
RET0004322,OI00062783,13,2026-05-24,Damaged
RET0004323,OI00062795,11,2016-09-24,Opened
RET0004324,OI00062812,18,2021-10-08,Sealed
RET0004325,OI00062826,7,2019-04-30,Defective
RET0004326,OI00062832,5,2022-04-27,Defective
RET0004327,OI00062845,17,2024-05-21,Opened
RET0004328,OI00062855,7,2020-06-11,Sealed
RET0004329,OI00062877,3,2018-08-19,Damaged
RET0004330,OI00062896,8,2015-02-01,Sealed
RET0004331,OI00062898,2,2016-08-10,Sealed
RET0004332,OI00062899,1,2021-11-16,Damaged
RET0004333,OI00062905,17,2017-01-26,Opened
RET0004334,OI00062907,15,2016-06-01,Sealed
RET0004335,OI00062924,2,2016-04-03,Sealed
RET0004336,OI00062933,7,2016-12-17,Defective
RET0004337,OI00062938,11,2022-06-24,Defective
RET0004338,OI00062943,18,2024-09-29,Sealed
RET0004339,OI00062947,5,2024-01-08,Opened
RET0004340,OI00062973,17,2018-02-03,Opened
RET0004341,OI00062987,18,2024-02-03,Defective
RET0004342,OI00062994,1,2021-09-16,Sealed
RET0004343,OI00063011,12,2022-07-27,Sealed
RET0004344,OI00063014,1,2019-11-15,Sealed
RET0004345,OI00063029,2,2018-11-24,Opened
RET0004346,OI00063046,13,2024-04-18,Sealed
RET0004347,OI00063058,4,2018-07-02,Damaged
RET0004348,OI00063062,6,2022-08-15,Sealed
RET0004349,OI00063109,8,2025-02-18,Opened
RET0004350,OI00063134,1,2015-10-26,Opened
RET0004351,OI00063140,17,2021-12-27,Damaged
RET0004352,OI00063150,8,2021-11-12,Opened
RET0004353,OI00063155,6,2015-08-29,Opened
RET0004354,OI00063158,10,2017-04-05,Damaged
RET0004355,OI00063189,9,2023-10-25,Sealed
RET0004356,OI00063200,4,2015-04-29,Sealed
RET0004357,OI00063204,16,2015-01-17,Sealed
RET0004358,OI00063231,12,2026-06-04,Defective
RET0004359,OI00063239,17,2024-04-04,Defective
RET0004360,OI00063255,6,2023-08-12,Sealed
RET0004361,OI00063273,3,2016-08-08,Defective
RET0004362,OI00063285,5,2018-10-19,Sealed
RET0004363,OI00063286,3,2015-11-18,Opened
RET0004364,OI00063300,8,2017-11-07,Sealed
RET0004365,OI00063303,7,2017-11-12,Sealed
RET0004366,OI00063317,4,2021-08-31,Damaged
RET0004367,OI00063343,5,2023-06-05,Opened
RET0004368,OI00063360,18,2023-07-09,Sealed
RET0004369,OI00063418,17,2016-06-19,Damaged
RET0004370,OI00063425,18,2023-07-04,Opened
RET0004371,OI00063454,10,2015-03-25,Opened
RET0004372,OI00063460,10,2025-07-07,Opened
RET0004373,OI00063472,17,2020-01-16,Damaged
RET0004374,OI00063480,7,2017-08-20,Sealed
RET0004375,OI00063489,1,2024-10-11,Defective
RET0004376,OI00063497,6,2021-06-03,Sealed
RET0004377,OI00063539,16,2016-07-16,Damaged
RET0004378,OI00063548,2,2017-09-13,Sealed
RET0004379,OI00063554,14,2025-08-27,Opened
RET0004380,OI00063578,14,2018-07-10,Opened
RET0004381,OI00063603,17,2025-12-27,Damaged
RET0004382,OI00063641,12,2026-07-18,Opened
RET0004383,OI00063666,16,2026-01-18,Damaged
RET0004384,OI00063684,5,2023-09-05,Sealed
RET0004385,OI00063697,3,2024-08-23,Damaged
RET0004386,OI00063701,8,2022-10-27,Damaged
RET0004387,OI00063735,16,2017-11-07,Opened
RET0004388,OI00063745,12,2025-09-30,Defective
RET0004389,OI00063763,3,2025-12-10,Sealed
RET0004390,OI00063777,6,2021-06-07,Sealed
RET0004391,OI00063784,4,2018-04-27,Sealed
RET0004392,OI00063816,13,2026-04-17,Defective
RET0004393,OI00063837,14,2016-12-29,Opened
RET0004394,OI00063842,3,2024-08-14,Damaged
RET0004395,OI00063848,12,2024-08-31,Damaged
RET0004396,OI00063862,16,2021-04-17,Sealed
RET0004397,OI00063866,1,2021-04-03,Opened
RET0004398,OI00063868,18,2020-01-14,Sealed
RET0004399,OI00063875,4,2015-06-23,Sealed
RET0004400,OI00063880,2,2024-06-17,Sealed
RET0004401,OI00063884,2,2018-06-23,Damaged
RET0004402,OI00063889,8,2016-08-24,Damaged
RET0004403,OI00063915,13,2020-05-24,Opened
RET0004404,OI00063918,9,2024-06-26,Opened
RET0004405,OI00063929,15,2020-06-12,Opened
RET0004406,OI00063933,9,2024-06-25,Sealed
RET0004407,OI00063939,2,2022-12-06,Opened
RET0004408,OI00063945,8,2018-08-15,Defective
RET0004409,OI00063967,17,2023-02-11,Damaged
RET0004410,OI00064010,15,2019-02-18,Defective
RET0004411,OI00064011,1,2024-11-11,Opened
RET0004412,OI00064025,13,2015-10-31,Opened
RET0004413,OI00064034,6,2019-02-08,Defective
RET0004414,OI00064051,14,2016-08-07,Damaged
RET0004415,OI00064057,13,2025-03-16,Sealed
RET0004416,OI00064061,1,2025-10-23,Sealed
RET0004417,OI00064079,8,2021-03-29,Damaged
RET0004418,OI00064081,18,2017-07-12,Opened
RET0004419,OI00064086,15,2022-03-14,Opened
RET0004420,OI00064090,7,2016-09-04,Defective
RET0004421,OI00064097,9,2017-01-27,Opened
RET0004422,OI00064115,12,2018-11-24,Opened
RET0004423,OI00064121,3,2022-12-27,Opened
RET0004424,OI00064143,16,2021-09-13,Defective
RET0004425,OI00064144,18,2021-09-07,Defective
RET0004426,OI00064215,9,2025-10-10,Sealed
RET0004427,OI00064258,18,2020-09-05,Defective
RET0004428,OI00064266,7,2016-03-31,Sealed
RET0004429,OI00064272,14,2025-04-20,Defective
RET0004430,OI00064277,10,2020-10-07,Sealed
RET0004431,OI00064304,5,2023-04-21,Sealed
RET0004432,OI00064318,13,2023-04-12,Opened
RET0004433,OI00064326,16,2018-04-01,Sealed
RET0004434,OI00064360,14,2016-11-14,Damaged
RET0004435,OI00064396,9,2017-07-12,Opened
RET0004436,OI00064404,12,2022-09-14,Opened
RET0004437,OI00064410,18,2023-08-24,Damaged
RET0004438,OI00064432,8,2025-12-29,Defective
RET0004439,OI00064440,7,2019-05-27,Opened
RET0004440,OI00064471,1,2024-10-19,Opened
RET0004441,OI00064482,7,2022-11-29,Damaged
RET0004442,OI00064500,18,2020-09-15,Defective
RET0004443,OI00064501,4,2019-12-10,Sealed
RET0004444,OI00064508,10,2018-03-31,Defective
RET0004445,OI00064542,3,2024-08-16,Damaged
RET0004446,OI00064562,11,2023-12-19,Sealed
RET0004447,OI00064580,6,2018-11-14,Defective
RET0004448,OI00064604,6,2022-09-12,Sealed
RET0004449,OI00064606,13,2016-09-07,Opened
RET0004450,OI00064613,7,2026-03-05,Opened
RET0004451,OI00064630,15,2023-04-13,Sealed
RET0004452,OI00064656,3,2021-12-27,Damaged
RET0004453,OI00064724,1,2015-04-27,Opened
RET0004454,OI00064737,9,2021-06-04,Defective
RET0004455,OI00064759,3,2026-02-10,Sealed
RET0004456,OI00064777,14,2019-05-30,Defective
RET0004457,OI00064806,9,2024-06-20,Opened
RET0004458,OI00064821,7,2022-11-01,Damaged
RET0004459,OI00064836,6,2019-07-01,Defective
RET0004460,OI00064854,5,2018-03-04,Damaged
RET0004461,OI00064873,13,2020-11-14,Sealed
RET0004462,OI00064896,4,2021-06-10,Opened
RET0004463,OI00064920,18,2022-12-13,Opened
RET0004464,OI00064923,14,2026-02-04,Opened
RET0004465,OI00064927,12,2023-09-30,Sealed
RET0004466,OI00064963,6,2023-05-30,Sealed
RET0004467,OI00064988,17,2022-06-27,Defective
RET0004468,OI00064993,6,2017-06-27,Opened
RET0004469,OI00065006,7,2017-07-17,Defective
RET0004470,OI00065011,6,2015-05-17,Opened
RET0004471,OI00065014,14,2025-08-27,Defective
RET0004472,OI00065022,15,2025-02-27,Damaged
RET0004473,OI00065025,6,2021-07-29,Opened
RET0004474,OI00065076,6,2020-04-30,Sealed
RET0004475,OI00065109,18,2016-05-22,Sealed
RET0004476,OI00065113,8,2021-11-11,Opened
RET0004477,OI00065119,8,2016-12-30,Defective
RET0004478,OI00065121,9,2021-06-02,Damaged
RET0004479,OI00065130,7,2017-02-23,Defective
RET0004480,OI00065133,11,2019-11-14,Opened
RET0004481,OI00065139,14,2022-03-16,Opened
RET0004482,OI00065157,1,2018-06-22,Opened
RET0004483,OI00065159,15,2021-06-08,Opened
RET0004484,OI00065161,4,2016-04-22,Opened
RET0004485,OI00065189,18,2021-06-08,Damaged
RET0004486,OI00065191,13,2018-08-07,Opened
RET0004487,OI00065193,5,2016-04-13,Defective
RET0004488,OI00065206,12,2020-09-30,Opened
RET0004489,OI00065209,17,2020-09-23,Opened
RET0004490,OI00065222,7,2017-10-09,Defective
RET0004491,OI00065223,8,2019-06-05,Opened
RET0004492,OI00065225,18,2019-06-07,Defective
RET0004493,OI00065234,4,2017-09-02,Opened
RET0004494,OI00065235,6,2017-09-08,Opened
RET0004495,OI00065245,12,2017-01-29,Defective
RET0004496,OI00065266,5,2025-08-17,Opened
RET0004497,OI00065272,10,2019-02-05,Opened
RET0004498,OI00065277,17,2018-12-04,Opened
RET0004499,OI00065280,8,2024-08-27,Sealed
RET0004500,OI00065283,6,2024-08-25,Opened
RET0004501,OI00065302,7,2022-12-16,Defective
RET0004502,OI00065311,6,2026-06-06,Opened
RET0004503,OI00065321,13,2020-05-08,Defective
RET0004504,OI00065326,2,2016-08-22,Opened
RET0004505,OI00065331,18,2015-12-12,Defective
RET0004506,OI00065341,6,2020-01-19,Sealed
RET0004507,OI00065347,4,2024-03-14,Sealed
RET0004508,OI00065387,4,2020-01-25,Opened
RET0004509,OI00065433,6,2016-01-19,Opened
RET0004510,OI00065460,12,2022-02-02,Sealed
RET0004511,OI00065466,16,2024-01-17,Damaged
RET0004512,OI00065467,9,2024-09-13,Opened
RET0004513,OI00065475,4,2023-09-12,Defective
RET0004514,OI00065479,15,2020-01-22,Sealed
RET0004515,OI00065503,5,2017-01-14,Damaged
RET0004516,OI00065506,14,2024-04-09,Sealed
RET0004517,OI00065518,11,2024-04-21,Defective
RET0004518,OI00065540,16,2024-02-24,Damaged
RET0004519,OI00065554,1,2025-02-22,Damaged
RET0004520,OI00065564,12,2015-03-12,Opened
RET0004521,OI00065582,1,2015-08-14,Opened
RET0004522,OI00065594,6,2026-07-11,Opened
RET0004523,OI00065600,17,2020-08-27,Sealed
RET0004524,OI00065604,5,2023-04-29,Defective
RET0004525,OI00065650,6,2017-03-01,Sealed
RET0004526,OI00065667,18,2022-11-13,Sealed
RET0004527,OI00065675,14,2026-03-17,Opened
RET0004528,OI00065696,4,2019-11-28,Damaged
RET0004529,OI00065726,11,2022-02-10,Sealed
RET0004530,OI00065740,2,2015-08-17,Sealed
RET0004531,OI00065753,17,2025-07-22,Sealed
RET0004532,OI00065759,4,2018-12-15,Damaged
RET0004533,OI00065774,1,2020-12-01,Opened
RET0004534,OI00065790,14,2020-12-16,Opened
RET0004535,OI00065807,9,2016-06-18,Defective
RET0004536,OI00065808,15,2017-09-24,Opened
RET0004537,OI00065818,7,2021-06-07,Defective
RET0004538,OI00065820,12,2024-04-26,Sealed
RET0004539,OI00065830,1,2022-06-28,Sealed
RET0004540,OI00065835,5,2021-04-06,Opened
RET0004541,OI00065838,18,2017-03-27,Damaged
RET0004542,OI00065849,14,2016-12-04,Sealed
RET0004543,OI00065872,5,2019-07-12,Opened
RET0004544,OI00065885,2,2023-04-12,Defective
RET0004545,OI00065909,1,2020-12-22,Opened
RET0004546,OI00065920,6,2023-12-16,Damaged
RET0004547,OI00065949,2,2020-12-18,Defective
