PaymentID,OrderID,PaymentMethodID,PaymentStatusID,PaymentDate,TransactionReference
PAY0018657,ORD0018657,6,1,2021-05-22,TXN0000018657
PAY0018658,ORD0018658,3,3,2020-12-03,TXN0000018658
PAY0018659,ORD0018659,4,1,2020-04-12,TXN0000018659
PAY0018660,ORD0018660,3,1,2016-03-20,TXN0000018660
PAY0018661,ORD0018661,7,2,2021-02-15,TXN0000018661
PAY0018662,ORD0018662,2,1,2023-04-02,TXN0000018662
PAY0018663,ORD0018663,3,1,2026-05-01,TXN0000018663
PAY0018664,ORD0018664,2,1,2017-09-29,TXN0000018664
PAY0018665,ORD0018665,3,1,2026-04-27,TXN0000018665
PAY0018666,ORD0018666,3,1,2026-03-01,TXN0000018666
PAY0018667,ORD0018667,3,1,2020-01-12,TXN0000018667
PAY0018668,ORD0018668,11,1,2015-06-28,TXN0000018668
PAY0018669,ORD0018669,6,1,2024-03-04,TXN0000018669
PAY0018670,ORD0018670,6,1,2024-10-28,TXN0000018670
PAY0018671,ORD0018671,7,1,2024-03-16,TXN0000018671
PAY0018672,ORD0018672,12,1,2018-09-10,TXN0000018672
PAY0018673,ORD0018673,3,1,2017-07-02,TXN0000018673
PAY0018674,ORD0018674,6,1,2023-04-17,TXN0000018674
PAY0018675,ORD0018675,1,1,2018-04-25,TXN0000018675
PAY0018676,ORD0018676,4,1,2023-11-17,TXN0000018676
PAY0018677,ORD0018677,3,1,2019-04-15,TXN0000018677
PAY0018678,ORD0018678,3,1,2019-05-27,TXN0000018678
PAY0018679,ORD0018679,11,1,2018-12-05,TXN0000018679
PAY0018680,ORD0018680,1,1,2015-05-06,TXN0000018680
PAY0018681,ORD0018681,2,1,2018-11-12,TXN0000018681
PAY0018682,ORD0018682,6,1,2025-02-16,TXN0000018682
PAY0018683,ORD0018683,2,1,2022-06-06,TXN0000018683
PAY0018684,ORD0018684,4,1,2023-09-30,TXN0000018684
PAY0018685,ORD0018685,3,1,2021-05-28,TXN0000018685
PAY0018686,ORD0018686,3,1,2020-02-07,TXN0000018686
PAY0018687,ORD0018687,3,1,2016-04-14,TXN0000018687
PAY0018688,ORD0018688,3,1,2022-08-05,TXN0000018688
PAY0018689,ORD0018689,3,1,2019-01-19,TXN0000018689
PAY0018690,ORD0018690,11,1,2018-03-12,TXN0000018690
PAY0018691,ORD0018691,3,1,2018-11-07,TXN0000018691
PAY0018692,ORD0018692,6,1,2025-09-03,TXN0000018692
PAY0018693,ORD0018693,7,1,2020-08-11,TXN0000018693
PAY0018694,ORD0018694,8,4,2021-01-22,TXN0000018694
PAY0018695,ORD0018695,3,1,2026-03-24,TXN0000018695
PAY0018696,ORD0018696,6,1,2021-10-19,TXN0000018696
PAY0018697,ORD0018697,2,1,2018-01-24,TXN0000018697
PAY0018698,ORD0018698,1,1,2021-10-19,TXN0000018698
PAY0018699,ORD0018699,6,1,2021-08-01,TXN0000018699
PAY0018700,ORD0018700,7,1,2019-06-18,TXN0000018700
PAY0018701,ORD0018701,2,1,2018-07-26,TXN0000018701
PAY0018702,ORD0018702,8,1,2017-10-21,TXN0000018702
PAY0018703,ORD0018703,3,1,2023-04-13,TXN0000018703
PAY0018704,ORD0018704,3,1,2016-05-18,TXN0000018704
PAY0018705,ORD0018705,3,1,2017-03-12,TXN0000018705
PAY0018706,ORD0018706,6,1,2019-10-06,TXN0000018706
PAY0018707,ORD0018707,3,1,2023-06-23,TXN0000018707
PAY0018708,ORD0018708,3,1,2022-01-25,TXN0000018708
PAY0018709,ORD0018709,8,1,2020-08-01,TXN0000018709
PAY0018710,ORD0018710,7,1,2021-07-12,TXN0000018710
PAY0018711,ORD0018711,1,2,2018-12-09,TXN0000018711
PAY0018712,ORD0018712,11,1,2023-12-03,TXN0000018712
PAY0018713,ORD0018713,4,1,2017-12-20,TXN0000018713
PAY0018714,ORD0018714,11,1,2016-10-02,TXN0000018714
PAY0018715,ORD0018715,1,1,2024-02-13,TXN0000018715
PAY0018716,ORD0018716,1,1,2020-02-11,TXN0000018716
PAY0018717,ORD0018717,3,1,2024-09-06,TXN0000018717
PAY0018718,ORD0018718,2,1,2020-02-13,TXN0000018718
PAY0018719,ORD0018719,2,1,2020-12-28,TXN0000018719
PAY0018720,ORD0018720,2,1,2024-01-06,TXN0000018720
PAY0018721,ORD0018721,8,1,2025-07-26,TXN0000018721
PAY0018722,ORD0018722,1,1,2017-11-30,TXN0000018722
PAY0018723,ORD0018723,1,1,2021-05-17,TXN0000018723
PAY0018724,ORD0018724,1,1,2025-10-02,TXN0000018724
PAY0018725,ORD0018725,9,1,2015-04-14,TXN0000018725
PAY0018726,ORD0018726,6,1,2023-08-17,TXN0000018726
PAY0018727,ORD0018727,7,1,2017-01-27,TXN0000018727
PAY0018728,ORD0018728,9,1,2018-12-24,TXN0000018728
PAY0018729,ORD0018729,3,1,2016-01-07,TXN0000018729
PAY0018730,ORD0018730,6,1,2024-03-13,TXN0000018730
PAY0018731,ORD0018731,3,1,2022-01-28,TXN0000018731
PAY0018732,ORD0018732,7,1,2023-11-06,TXN0000018732
PAY0018733,ORD0018733,7,1,2024-06-27,TXN0000018733
PAY0018734,ORD0018734,3,1,2026-04-09,TXN0000018734
PAY0018735,ORD0018735,8,1,2020-03-03,TXN0000018735
PAY0018736,ORD0018736,11,1,2020-02-09,TXN0000018736
PAY0018737,ORD0018737,7,1,2024-08-21,TXN0000018737
PAY0018738,ORD0018738,4,1,2025-10-15,TXN0000018738
PAY0018739,ORD0018739,3,1,2023-03-26,TXN0000018739
PAY0018740,ORD0018740,1,1,2021-03-31,TXN0000018740
PAY0018741,ORD0018741,1,1,2018-03-19,TXN0000018741
PAY0018742,ORD0018742,4,1,2020-01-25,TXN0000018742
PAY0018743,ORD0018743,1,1,2016-05-08,TXN0000018743
PAY0018744,ORD0018744,5,1,2019-10-22,TXN0000018744
PAY0018745,ORD0018745,3,1,2026-01-16,TXN0000018745
PAY0018746,ORD0018746,9,1,2023-03-21,TXN0000018746
PAY0018747,ORD0018747,1,1,2021-10-17,TXN0000018747
PAY0018748,ORD0018748,11,1,2021-09-13,TXN0000018748
PAY0018749,ORD0018749,9,1,2016-07-14,TXN0000018749
PAY0018750,ORD0018750,6,1,2016-03-02,TXN0000018750
PAY0018751,ORD0018751,2,2,2026-03-20,TXN0000018751
PAY0018752,ORD0018752,3,3,2022-05-13,TXN0000018752
PAY0018753,ORD0018753,9,1,2022-05-01,TXN0000018753
PAY0018754,ORD0018754,6,1,2021-07-04,TXN0000018754
PAY0018755,ORD0018755,3,1,2016-02-17,TXN0000018755
PAY0018756,ORD0018756,3,1,2018-08-14,TXN0000018756
PAY0018757,ORD0018757,1,1,2023-02-22,TXN0000018757
PAY0018758,ORD0018758,4,1,2020-02-29,TXN0000018758
PAY0018759,ORD0018759,7,1,2020-10-23,TXN0000018759
PAY0018760,ORD0018760,1,4,2022-11-09,TXN0000018760
PAY0018761,ORD0018761,12,1,2021-12-16,TXN0000018761
PAY0018762,ORD0018762,1,1,2025-09-01,TXN0000018762
PAY0018763,ORD0018763,6,1,2026-04-23,TXN0000018763
PAY0018764,ORD0018764,1,1,2023-08-28,TXN0000018764
PAY0018765,ORD0018765,11,1,2022-09-20,TXN0000018765
PAY0018766,ORD0018766,6,1,2015-06-13,TXN0000018766
PAY0018767,ORD0018767,6,1,2023-08-09,TXN0000018767
PAY0018768,ORD0018768,4,1,2015-09-23,TXN0000018768
PAY0018769,ORD0018769,3,1,2020-07-05,TXN0000018769
PAY0018770,ORD0018770,1,1,2026-01-24,TXN0000018770
PAY0018771,ORD0018771,7,1,2016-01-23,TXN0000018771
PAY0018772,ORD0018772,3,1,2025-11-07,TXN0000018772
PAY0018773,ORD0018773,3,1,2024-08-11,TXN0000018773
PAY0018774,ORD0018774,6,1,2020-05-25,TXN0000018774
PAY0018775,ORD0018775,3,1,2018-06-05,TXN0000018775
PAY0018776,ORD0018776,2,1,2024-02-19,TXN0000018776
PAY0018777,ORD0018777,8,1,2022-10-23,TXN0000018777
PAY0018778,ORD0018778,3,1,2021-03-29,TXN0000018778
PAY0018779,ORD0018779,4,1,2025-11-25,TXN0000018779
PAY0018780,ORD0018780,3,1,2017-08-10,TXN0000018780
PAY0018781,ORD0018781,6,1,2024-12-02,TXN0000018781
PAY0018782,ORD0018782,6,1,2017-11-11,TXN0000018782
PAY0018783,ORD0018783,1,1,2016-11-11,TXN0000018783
PAY0018784,ORD0018784,3,1,2020-03-23,TXN0000018784
PAY0018785,ORD0018785,4,1,2020-11-08,TXN0000018785
PAY0018786,ORD0018786,12,1,2015-12-17,TXN0000018786
PAY0018787,ORD0018787,4,1,2026-01-05,TXN0000018787
PAY0018788,ORD0018788,5,1,2025-09-11,TXN0000018788
PAY0018789,ORD0018789,1,4,2016-11-08,TXN0000018789
PAY0018790,ORD0018790,3,1,2017-09-19,TXN0000018790
PAY0018791,ORD0018791,3,1,2025-12-14,TXN0000018791
PAY0018792,ORD0018792,1,1,2017-05-17,TXN0000018792
PAY0018793,ORD0018793,2,1,2019-09-09,TXN0000018793
PAY0018794,ORD0018794,3,1,2015-06-03,TXN0000018794
PAY0018795,ORD0018795,6,1,2016-06-24,TXN0000018795
PAY0018796,ORD0018796,6,1,2025-05-05,TXN0000018796
PAY0018797,ORD0018797,1,1,2026-05-28,TXN0000018797
PAY0018798,ORD0018798,3,1,2022-07-11,TXN0000018798
PAY0018799,ORD0018799,3,1,2018-04-08,TXN0000018799
PAY0018800,ORD0018800,7,1,2025-10-07,TXN0000018800
PAY0018801,ORD0018801,3,1,2018-03-28,TXN0000018801
PAY0018802,ORD0018802,2,1,2020-08-22,TXN0000018802
PAY0018803,ORD0018803,9,1,2015-08-30,TXN0000018803
PAY0018804,ORD0018804,7,1,2023-07-31,TXN0000018804
PAY0018805,ORD0018805,1,3,2022-04-09,TXN0000018805
PAY0018806,ORD0018806,12,1,2018-03-03,TXN0000018806
PAY0018807,ORD0018807,3,1,2023-07-10,TXN0000018807
PAY0018808,ORD0018808,2,1,2026-05-27,TXN0000018808
PAY0018809,ORD0018809,9,1,2025-09-14,TXN0000018809
PAY0018810,ORD0018810,3,1,2026-01-02,TXN0000018810
PAY0018811,ORD0018811,7,2,2017-06-07,TXN0000018811
PAY0018812,ORD0018812,3,1,2015-04-10,TXN0000018812
PAY0018813,ORD0018813,3,1,2022-01-13,TXN0000018813
PAY0018814,ORD0018814,5,1,2021-06-02,TXN0000018814
PAY0018815,ORD0018815,4,1,2020-10-07,TXN0000018815
PAY0018816,ORD0018816,1,1,2025-08-06,TXN0000018816
PAY0018817,ORD0018817,2,1,2017-09-15,TXN0000018817
PAY0018818,ORD0018818,4,1,2025-09-06,TXN0000018818
PAY0018819,ORD0018819,7,1,2025-06-30,TXN0000018819
PAY0018820,ORD0018820,3,1,2021-09-22,TXN0000018820
PAY0018821,ORD0018821,3,1,2016-12-31,TXN0000018821
PAY0018822,ORD0018822,3,1,2020-07-04,TXN0000018822
PAY0018823,ORD0018823,2,1,2016-04-26,TXN0000018823
PAY0018824,ORD0018824,1,1,2024-10-28,TXN0000018824
PAY0018825,ORD0018825,2,1,2015-04-08,TXN0000018825
PAY0018826,ORD0018826,1,1,2025-08-17,TXN0000018826
PAY0018827,ORD0018827,7,1,2016-12-07,TXN0000018827
PAY0018828,ORD0018828,1,1,2024-12-14,TXN0000018828
PAY0018829,ORD0018829,4,1,2016-02-01,TXN0000018829
PAY0018830,ORD0018830,3,1,2017-09-17,TXN0000018830
PAY0018831,ORD0018831,3,1,2022-08-01,TXN0000018831
PAY0018832,ORD0018832,6,1,2021-07-31,TXN0000018832
PAY0018833,ORD0018833,3,1,2015-02-11,TXN0000018833
PAY0018834,ORD0018834,3,1,2020-04-07,TXN0000018834
PAY0018835,ORD0018835,12,1,2026-01-17,TXN0000018835
PAY0018836,ORD0018836,7,1,2020-01-06,TXN0000018836
PAY0018837,ORD0018837,11,1,2021-12-29,TXN0000018837
PAY0018838,ORD0018838,1,1,2025-04-16,TXN0000018838
PAY0018839,ORD0018839,2,1,2018-12-23,TXN0000018839
PAY0018840,ORD0018840,1,1,2022-10-22,TXN0000018840
PAY0018841,ORD0018841,5,1,2019-11-01,TXN0000018841
PAY0018842,ORD0018842,3,1,2019-04-28,TXN0000018842
PAY0018843,ORD0018843,7,1,2018-03-26,TXN0000018843
PAY0018844,ORD0018844,3,1,2020-12-23,TXN0000018844
PAY0018845,ORD0018845,4,1,2026-01-26,TXN0000018845
PAY0018846,ORD0018846,5,1,2023-03-28,TXN0000018846
PAY0018847,ORD0018847,3,1,2021-02-23,TXN0000018847
PAY0018848,ORD0018848,2,1,2021-03-31,TXN0000018848
PAY0018849,ORD0018849,6,2,2019-01-27,TXN0000018849
PAY0018850,ORD0018850,9,1,2022-09-18,TXN0000018850
PAY0018851,ORD0018851,1,1,2023-11-20,TXN0000018851
PAY0018852,ORD0018852,3,1,2017-01-30,TXN0000018852
PAY0018853,ORD0018853,3,1,2022-09-07,TXN0000018853
PAY0018854,ORD0018854,4,1,2020-03-27,TXN0000018854
PAY0018855,ORD0018855,6,1,2017-01-19,TXN0000018855
PAY0018856,ORD0018856,2,1,2018-03-23,TXN0000018856
PAY0018857,ORD0018857,2,1,2017-10-28,TXN0000018857
PAY0018858,ORD0018858,3,1,2026-04-22,TXN0000018858
PAY0018859,ORD0018859,3,1,2018-09-26,TXN0000018859
PAY0018860,ORD0018860,10,1,2021-09-07,TXN0000018860
PAY0018861,ORD0018861,1,1,2022-02-25,TXN0000018861
PAY0018862,ORD0018862,2,1,2022-10-27,TXN0000018862
PAY0018863,ORD0018863,3,1,2021-01-03,TXN0000018863
PAY0018864,ORD0018864,5,1,2022-04-25,TXN0000018864
PAY0018865,ORD0018865,6,1,2022-02-10,TXN0000018865
PAY0018866,ORD0018866,4,1,2020-12-17,TXN0000018866
PAY0018867,ORD0018867,1,1,2016-10-25,TXN0000018867
PAY0018868,ORD0018868,9,1,2019-02-08,TXN0000018868
PAY0018869,ORD0018869,3,1,2024-09-21,TXN0000018869
PAY0018870,ORD0018870,3,1,2026-03-17,TXN0000018870
PAY0018871,ORD0018871,9,1,2015-06-06,TXN0000018871
PAY0018872,ORD0018872,4,4,2019-08-16,TXN0000018872
PAY0018873,ORD0018873,3,1,2019-12-11,TXN0000018873
PAY0018874,ORD0018874,8,1,2026-01-17,TXN0000018874
PAY0018875,ORD0018875,6,1,2018-07-27,TXN0000018875
PAY0018876,ORD0018876,6,1,2023-05-21,TXN0000018876
PAY0018877,ORD0018877,3,1,2016-01-19,TXN0000018877
PAY0018878,ORD0018878,3,1,2024-10-15,TXN0000018878
PAY0018879,ORD0018879,3,1,2026-02-06,TXN0000018879
PAY0018880,ORD0018880,6,4,2021-02-01,TXN0000018880
PAY0018881,ORD0018881,3,1,2025-08-26,TXN0000018881
PAY0018882,ORD0018882,6,1,2018-01-22,TXN0000018882
PAY0018883,ORD0018883,7,1,2024-03-11,TXN0000018883
PAY0018884,ORD0018884,1,1,2018-06-05,TXN0000018884
PAY0018885,ORD0018885,3,1,2023-11-20,TXN0000018885
PAY0018886,ORD0018886,1,1,2020-02-06,TXN0000018886
PAY0018887,ORD0018887,3,1,2023-07-12,TXN0000018887
PAY0018888,ORD0018888,3,1,2025-11-19,TXN0000018888
PAY0018889,ORD0018889,5,3,2018-09-12,TXN0000018889
PAY0018890,ORD0018890,3,1,2017-01-08,TXN0000018890
PAY0018891,ORD0018891,6,1,2022-10-26,TXN0000018891
PAY0018892,ORD0018892,3,1,2019-10-21,TXN0000018892
PAY0018893,ORD0018893,1,1,2026-04-28,TXN0000018893
PAY0018894,ORD0018894,4,2,2025-03-28,TXN0000018894
PAY0018895,ORD0018895,1,1,2018-07-10,TXN0000018895
PAY0018896,ORD0018896,3,1,2024-09-11,TXN0000018896
PAY0018897,ORD0018897,1,1,2025-06-28,TXN0000018897
PAY0018898,ORD0018898,6,1,2016-01-11,TXN0000018898
PAY0018899,ORD0018899,6,1,2015-11-12,TXN0000018899
PAY0018900,ORD0018900,2,1,2022-10-22,TXN0000018900
PAY0018901,ORD0018901,2,1,2020-07-03,TXN0000018901
PAY0018902,ORD0018902,7,1,2025-03-11,TXN0000018902
PAY0018903,ORD0018903,3,1,2019-07-25,TXN0000018903
PAY0018904,ORD0018904,1,1,2019-08-17,TXN0000018904
PAY0018905,ORD0018905,9,1,2025-09-12,TXN0000018905
PAY0018906,ORD0018906,3,1,2016-10-22,TXN0000018906
PAY0018907,ORD0018907,3,1,2024-05-01,TXN0000018907
PAY0018908,ORD0018908,9,1,2024-05-27,TXN0000018908
PAY0018909,ORD0018909,3,1,2017-05-28,TXN0000018909
PAY0018910,ORD0018910,8,1,2025-05-21,TXN0000018910
PAY0018911,ORD0018911,3,1,2021-04-06,TXN0000018911
PAY0018912,ORD0018912,1,1,2022-04-03,TXN0000018912
PAY0018913,ORD0018913,8,1,2025-05-10,TXN0000018913
PAY0018914,ORD0018914,9,1,2018-08-14,TXN0000018914
PAY0018915,ORD0018915,3,1,2022-07-26,TXN0000018915
PAY0018916,ORD0018916,1,1,2025-12-04,TXN0000018916
PAY0018917,ORD0018917,1,1,2018-11-24,TXN0000018917
PAY0018918,ORD0018918,1,2,2016-05-30,TXN0000018918
PAY0018919,ORD0018919,3,1,2025-04-29,TXN0000018919
PAY0018920,ORD0018920,3,1,2021-04-09,TXN0000018920
PAY0018921,ORD0018921,3,1,2025-10-13,TXN0000018921
PAY0018922,ORD0018922,1,1,2021-01-08,TXN0000018922
PAY0018923,ORD0018923,1,3,2015-06-24,TXN0000018923
PAY0018924,ORD0018924,3,1,2017-12-16,TXN0000018924
PAY0018925,ORD0018925,1,1,2015-01-05,TXN0000018925
PAY0018926,ORD0018926,6,1,2021-04-14,TXN0000018926
PAY0018927,ORD0018927,3,1,2018-10-26,TXN0000018927
PAY0018928,ORD0018928,2,1,2020-12-13,TXN0000018928
PAY0018929,ORD0018929,3,1,2018-10-08,TXN0000018929
PAY0018930,ORD0018930,3,1,2019-02-24,TXN0000018930
PAY0018931,ORD0018931,4,1,2015-12-26,TXN0000018931
PAY0018932,ORD0018932,1,1,2026-07-11,TXN0000018932
PAY0018933,ORD0018933,6,1,2021-11-07,TXN0000018933
PAY0018934,ORD0018934,3,1,2015-04-10,TXN0000018934
PAY0018935,ORD0018935,4,1,2015-07-05,TXN0000018935
PAY0018936,ORD0018936,3,2,2015-10-17,TXN0000018936
PAY0018937,ORD0018937,10,1,2019-06-02,TXN0000018937
PAY0018938,ORD0018938,8,1,2019-10-24,TXN0000018938
PAY0018939,ORD0018939,3,1,2022-04-21,TXN0000018939
PAY0018940,ORD0018940,3,1,2021-02-11,TXN0000018940
PAY0018941,ORD0018941,7,1,2024-04-03,TXN0000018941
PAY0018942,ORD0018942,4,1,2022-06-09,TXN0000018942
PAY0018943,ORD0018943,1,3,2015-04-10,TXN0000018943
PAY0018944,ORD0018944,3,1,2017-01-26,TXN0000018944
PAY0018945,ORD0018945,11,1,2018-03-20,TXN0000018945
PAY0018946,ORD0018946,8,1,2022-02-16,TXN0000018946
PAY0018947,ORD0018947,7,1,2016-01-24,TXN0000018947
PAY0018948,ORD0018948,7,1,2019-07-08,TXN0000018948
PAY0018949,ORD0018949,3,1,2018-09-03,TXN0000018949
PAY0018950,ORD0018950,6,1,2022-06-13,TXN0000018950
PAY0018951,ORD0018951,3,1,2016-12-07,TXN0000018951
PAY0018952,ORD0018952,1,2,2021-07-22,TXN0000018952
PAY0018953,ORD0018953,3,2,2023-09-28,TXN0000018953
PAY0018954,ORD0018954,1,1,2021-07-18,TXN0000018954
PAY0018955,ORD0018955,1,1,2021-03-25,TXN0000018955
PAY0018956,ORD0018956,1,1,2026-04-21,TXN0000018956
PAY0018957,ORD0018957,3,1,2025-09-13,TXN0000018957
PAY0018958,ORD0018958,7,1,2024-07-28,TXN0000018958
PAY0018959,ORD0018959,3,1,2024-05-23,TXN0000018959
PAY0018960,ORD0018960,4,1,2026-02-27,TXN0000018960
PAY0018961,ORD0018961,3,1,2016-03-04,TXN0000018961
PAY0018962,ORD0018962,3,1,2016-06-02,TXN0000018962
PAY0018963,ORD0018963,3,1,2024-10-13,TXN0000018963
PAY0018964,ORD0018964,6,1,2024-12-25,TXN0000018964
PAY0018965,ORD0018965,8,2,2020-07-13,TXN0000018965
PAY0018966,ORD0018966,4,1,2025-09-23,TXN0000018966
PAY0018967,ORD0018967,2,1,2022-07-22,TXN0000018967
PAY0018968,ORD0018968,3,1,2016-09-28,TXN0000018968
PAY0018969,ORD0018969,3,2,2019-09-23,TXN0000018969
PAY0018970,ORD0018970,3,1,2015-01-28,TXN0000018970
PAY0018971,ORD0018971,3,1,2024-04-25,TXN0000018971
PAY0018972,ORD0018972,2,1,2017-12-03,TXN0000018972
PAY0018973,ORD0018973,5,1,2019-07-06,TXN0000018973
PAY0018974,ORD0018974,11,1,2015-09-21,TXN0000018974
PAY0018975,ORD0018975,3,1,2023-06-22,TXN0000018975
PAY0018976,ORD0018976,3,1,2022-06-23,TXN0000018976
PAY0018977,ORD0018977,3,1,2015-07-27,TXN0000018977
PAY0018978,ORD0018978,4,1,2018-10-15,TXN0000018978
PAY0018979,ORD0018979,4,1,2017-03-06,TXN0000018979
PAY0018980,ORD0018980,3,1,2024-04-10,TXN0000018980
PAY0018981,ORD0018981,3,2,2023-11-20,TXN0000018981
PAY0018982,ORD0018982,3,4,2017-02-01,TXN0000018982
PAY0018983,ORD0018983,4,1,2016-05-18,TXN0000018983
PAY0018984,ORD0018984,3,1,2023-06-14,TXN0000018984
PAY0018985,ORD0018985,3,1,2023-02-02,TXN0000018985
PAY0018986,ORD0018986,3,1,2025-08-14,TXN0000018986
PAY0018987,ORD0018987,2,1,2016-11-09,TXN0000018987
PAY0018988,ORD0018988,3,1,2025-08-27,TXN0000018988
PAY0018989,ORD0018989,7,1,2015-06-08,TXN0000018989
PAY0018990,ORD0018990,3,4,2025-08-17,TXN0000018990
PAY0018991,ORD0018991,1,1,2022-08-12,TXN0000018991
PAY0018992,ORD0018992,3,1,2020-08-01,TXN0000018992
PAY0018993,ORD0018993,1,1,2016-06-10,TXN0000018993
PAY0018994,ORD0018994,1,1,2021-04-23,TXN0000018994
PAY0018995,ORD0018995,1,1,2023-09-27,TXN0000018995
PAY0018996,ORD0018996,2,1,2016-07-05,TXN0000018996
PAY0018997,ORD0018997,2,1,2015-11-21,TXN0000018997
PAY0018998,ORD0018998,10,1,2025-05-13,TXN0000018998
PAY0018999,ORD0018999,4,1,2025-08-30,TXN0000018999
PAY0019000,ORD0019000,3,1,2026-05-08,TXN0000019000
PAY0019001,ORD0019001,4,1,2017-10-04,TXN0000019001
PAY0019002,ORD0019002,8,1,2016-11-19,TXN0000019002
PAY0019003,ORD0019003,1,1,2017-06-13,TXN0000019003
PAY0019004,ORD0019004,6,1,2024-07-28,TXN0000019004
PAY0019005,ORD0019005,4,1,2019-02-08,TXN0000019005
PAY0019006,ORD0019006,3,1,2024-08-10,TXN0000019006
PAY0019007,ORD0019007,9,1,2016-11-18,TXN0000019007
PAY0019008,ORD0019008,3,1,2021-03-18,TXN0000019008
PAY0019009,ORD0019009,1,1,2017-05-13,TXN0000019009
PAY0019010,ORD0019010,12,1,2015-12-30,TXN0000019010
PAY0019011,ORD0019011,2,1,2023-01-13,TXN0000019011
PAY0019012,ORD0019012,3,2,2024-03-03,TXN0000019012
PAY0019013,ORD0019013,6,1,2024-07-02,TXN0000019013
PAY0019014,ORD0019014,6,1,2024-03-30,TXN0000019014
PAY0019015,ORD0019015,3,1,2022-06-13,TXN0000019015
PAY0019016,ORD0019016,4,1,2019-06-09,TXN0000019016
PAY0019017,ORD0019017,3,1,2020-01-22,TXN0000019017
PAY0019018,ORD0019018,6,1,2021-07-21,TXN0000019018
PAY0019019,ORD0019019,3,1,2024-07-05,TXN0000019019
PAY0019020,ORD0019020,4,1,2019-10-24,TXN0000019020
PAY0019021,ORD0019021,10,1,2021-03-13,TXN0000019021
PAY0019022,ORD0019022,2,1,2016-11-10,TXN0000019022
PAY0019023,ORD0019023,3,1,2016-08-28,TXN0000019023
PAY0019024,ORD0019024,3,3,2015-08-05,TXN0000019024
PAY0019025,ORD0019025,7,1,2016-11-27,TXN0000019025
PAY0019026,ORD0019026,6,1,2019-09-21,TXN0000019026
PAY0019027,ORD0019027,7,1,2015-08-25,TXN0000019027
PAY0019028,ORD0019028,6,1,2026-05-09,TXN0000019028
PAY0019029,ORD0019029,2,1,2021-01-30,TXN0000019029
PAY0019030,ORD0019030,1,1,2022-10-18,TXN0000019030
PAY0019031,ORD0019031,1,1,2021-03-13,TXN0000019031
PAY0019032,ORD0019032,3,1,2016-02-17,TXN0000019032
PAY0019033,ORD0019033,7,1,2015-03-20,TXN0000019033
PAY0019034,ORD0019034,1,1,2022-10-01,TXN0000019034
PAY0019035,ORD0019035,7,1,2018-05-17,TXN0000019035
PAY0019036,ORD0019036,2,1,2023-06-29,TXN0000019036
PAY0019037,ORD0019037,3,1,2023-09-19,TXN0000019037
PAY0019038,ORD0019038,6,1,2025-03-23,TXN0000019038
PAY0019039,ORD0019039,7,1,2023-01-08,TXN0000019039
PAY0019040,ORD0019040,1,1,2023-11-23,TXN0000019040
PAY0019041,ORD0019041,2,1,2016-07-08,TXN0000019041
PAY0019042,ORD0019042,2,1,2023-10-17,TXN0000019042
PAY0019043,ORD0019043,3,1,2020-08-05,TXN0000019043
PAY0019044,ORD0019044,1,1,2020-04-06,TXN0000019044
PAY0019045,ORD0019045,9,1,2018-03-15,TXN0000019045
PAY0019046,ORD0019046,1,1,2019-05-20,TXN0000019046
PAY0019047,ORD0019047,3,1,2021-01-23,TXN0000019047
PAY0019048,ORD0019048,1,1,2015-12-14,TXN0000019048
PAY0019049,ORD0019049,4,1,2023-05-19,TXN0000019049
PAY0019050,ORD0019050,7,1,2018-06-21,TXN0000019050
PAY0019051,ORD0019051,1,1,2016-01-05,TXN0000019051
PAY0019052,ORD0019052,3,1,2020-04-03,TXN0000019052
PAY0019053,ORD0019053,1,1,2018-01-22,TXN0000019053
PAY0019054,ORD0019054,3,1,2018-04-19,TXN0000019054
PAY0019055,ORD0019055,6,1,2023-11-22,TXN0000019055
PAY0019056,ORD0019056,5,1,2022-12-11,TXN0000019056
PAY0019057,ORD0019057,4,1,2023-04-15,TXN0000019057
PAY0019058,ORD0019058,3,1,2017-01-10,TXN0000019058
PAY0019059,ORD0019059,4,1,2017-08-05,TXN0000019059
PAY0019060,ORD0019060,6,1,2025-01-02,TXN0000019060
PAY0019061,ORD0019061,1,1,2024-01-14,TXN0000019061
PAY0019062,ORD0019062,1,1,2018-05-07,TXN0000019062
PAY0019063,ORD0019063,4,1,2022-06-23,TXN0000019063
PAY0019064,ORD0019064,1,1,2017-08-04,TXN0000019064
PAY0019065,ORD0019065,12,1,2017-11-16,TXN0000019065
PAY0019066,ORD0019066,10,2,2025-06-17,TXN0000019066
PAY0019067,ORD0019067,5,1,2016-02-02,TXN0000019067
PAY0019068,ORD0019068,6,1,2020-02-27,TXN0000019068
PAY0019069,ORD0019069,3,1,2021-10-17,TXN0000019069
PAY0019070,ORD0019070,3,1,2023-10-27,TXN0000019070
PAY0019071,ORD0019071,3,1,2018-01-13,TXN0000019071
PAY0019072,ORD0019072,1,3,2015-10-25,TXN0000019072
PAY0019073,ORD0019073,4,1,2022-10-09,TXN0000019073
PAY0019074,ORD0019074,3,1,2023-09-08,TXN0000019074
PAY0019075,ORD0019075,2,1,2015-05-22,TXN0000019075
PAY0019076,ORD0019076,8,1,2024-08-28,TXN0000019076
PAY0019077,ORD0019077,9,1,2016-06-05,TXN0000019077
PAY0019078,ORD0019078,3,1,2016-03-21,TXN0000019078
