OrderItemID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountPercent
OI00049231,ORD0025407,2,P02198,1,3081,0
OI00049232,ORD0025407,3,P04736,4,12528,5
OI00049233,ORD0025408,1,P04227,1,1641,15
OI00049234,ORD0025408,2,P00738,1,3294,10
OI00049235,ORD0025408,3,P03895,1,12626,0
OI00049236,ORD0025409,1,P03221,1,73012,10
OI00049237,ORD0025409,2,P01819,1,1984,0
OI00049238,ORD0025409,3,P01051,1,12781,5
OI00049239,ORD0025410,1,P04957,1,1617,5
OI00049240,ORD0025410,2,P00304,1,109729,5
OI00049241,ORD0025410,3,P04131,1,3577,0
OI00049242,ORD0025411,1,P03218,1,57479,0
OI00049243,ORD0025412,1,P02885,3,110408,10
OI00049244,ORD0025412,2,P04033,5,668,0
OI00049245,ORD0025413,1,P04479,1,105236,5
OI00049246,ORD0025413,2,P03341,5,433,10
OI00049247,ORD0025414,1,P04966,2,1178,0
OI00049248,ORD0025414,2,P01448,1,7505,0
OI00049249,ORD0025415,1,P00216,1,177459,5
OI00049250,ORD0025415,2,P01228,1,183326,0
OI00049251,ORD0025415,3,P03299,1,104923,0
OI00049252,ORD0025415,4,P03215,5,30332,15
OI00049253,ORD0025415,5,P01513,2,241,10
OI00049254,ORD0025416,1,P00277,2,2018,0
OI00049255,ORD0025416,2,P03264,1,6055,0
OI00049256,ORD0025416,3,P02991,1,684,10
OI00049257,ORD0025417,1,P04244,2,4302,0
OI00049258,ORD0025417,2,P04549,3,151244,0
OI00049259,ORD0025418,1,P01467,1,1442,10
OI00049260,ORD0025418,2,P04621,3,11624,0
OI00049261,ORD0025418,3,P02634,3,21710,0
OI00049262,ORD0025419,1,P04911,1,14204,0
OI00049263,ORD0025419,2,P00914,2,8501,0
OI00049264,ORD0025420,1,P02741,1,8989,15
OI00049265,ORD0025420,2,P02125,3,481,0
OI00049266,ORD0025420,3,P00552,2,164707,0
OI00049267,ORD0025421,1,P03722,2,24114,0
OI00049268,ORD0025422,1,P04573,3,1385,5
OI00049269,ORD0025422,2,P03443,1,121668,25
OI00049270,ORD0025423,1,P01523,1,6759,10
OI00049271,ORD0025423,2,P02515,1,18537,0
OI00049272,ORD0025423,3,P00503,2,451,0
OI00049273,ORD0025424,1,P01844,2,567,10
OI00049274,ORD0025424,2,P03252,5,178435,0
OI00049275,ORD0025424,3,P02225,1,955,0
OI00049276,ORD0025425,1,P04776,1,95962,10
OI00049277,ORD0025426,1,P03395,1,4162,0
OI00049278,ORD0025426,2,P02109,3,7148,10
OI00049279,ORD0025427,1,P03887,1,1970,5
OI00049280,ORD0025427,2,P03437,2,195074,15
OI00049281,ORD0025428,1,P03490,3,23832,5
OI00049282,ORD0025428,2,P01213,1,7003,0
OI00049283,ORD0025429,1,P02954,1,10305,0
OI00049284,ORD0025429,2,P01464,1,1767,0
OI00049285,ORD0025429,3,P00271,2,1904,15
OI00049286,ORD0025430,1,P01602,1,134910,15
OI00049287,ORD0025431,1,P02537,1,1629,5
OI00049288,ORD0025431,2,P00767,1,145784,10
OI00049289,ORD0025431,3,P00208,4,117630,0
OI00049290,ORD0025432,1,P01779,5,14192,0
OI00049291,ORD0025432,2,P01751,1,12479,0
OI00049292,ORD0025432,3,P04851,5,1583,0
OI00049293,ORD0025432,4,P04808,1,1248,0
OI00049294,ORD0025432,5,P02178,1,74078,5
OI00049295,ORD0025433,1,P04834,2,558,5
OI00049296,ORD0025434,1,P00831,2,1453,0
OI00049297,ORD0025434,2,P00864,3,13249,20
OI00049298,ORD0025435,1,P04088,3,1241,5
OI00049299,ORD0025435,2,P04428,3,125,5
OI00049300,ORD0025436,1,P04081,1,152621,5
OI00049301,ORD0025437,1,P03558,2,55417,10
OI00049302,ORD0025437,2,P03174,1,106669,0
OI00049303,ORD0025438,1,P00455,2,14366,0
OI00049304,ORD0025438,2,P02622,1,2456,0
OI00049305,ORD0025439,1,P02250,3,975,5
OI00049306,ORD0025439,2,P04381,1,1897,0
OI00049307,ORD0025440,1,P03232,5,81174,0
OI00049308,ORD0025441,1,P03576,2,8243,5
OI00049309,ORD0025442,1,P01384,3,1024,0
OI00049310,ORD0025442,2,P00770,1,218,10
OI00049311,ORD0025443,1,P03000,2,10960,10
OI00049312,ORD0025444,1,P00992,3,1285,0
OI00049313,ORD0025445,1,P01348,1,12192,10
OI00049314,ORD0025446,1,P04563,1,1072,0
OI00049315,ORD0025447,1,P04149,3,13873,0
OI00049316,ORD0025448,1,P01317,2,5614,0
OI00049317,ORD0025448,2,P00255,1,194962,0
OI00049318,ORD0025448,3,P04830,2,1497,0
OI00049319,ORD0025449,1,P00146,2,11493,15
OI00049320,ORD0025450,1,P01705,3,1853,10
OI00049321,ORD0025450,2,P02067,1,10326,5
OI00049322,ORD0025451,1,P02180,2,20336,15
OI00049323,ORD0025451,2,P00516,2,1142,15
OI00049324,ORD0025452,1,P04920,1,9506,0
OI00049325,ORD0025452,2,P04070,1,14780,5
OI00049326,ORD0025453,1,P03759,1,12998,0
OI00049327,ORD0025454,1,P03076,2,4581,20
OI00049328,ORD0025455,1,P04687,2,13168,0
OI00049329,ORD0025455,2,P02995,2,6414,15
OI00049330,ORD0025455,3,P00795,2,1459,15
OI00049331,ORD0025456,1,P03707,2,183178,0
OI00049332,ORD0025457,1,P02880,3,94911,0
OI00049333,ORD0025457,2,P01480,3,39211,0
OI00049334,ORD0025457,3,P00250,2,12158,5
OI00049335,ORD0025457,4,P02602,3,10012,0
OI00049336,ORD0025457,5,P00255,1,194962,0
OI00049337,ORD0025458,1,P04857,1,10309,5
OI00049338,ORD0025458,2,P00618,1,1395,5
OI00049339,ORD0025458,3,P04865,1,2418,5
OI00049340,ORD0025458,4,P03204,2,165620,0
OI00049341,ORD0025459,1,P02736,1,11047,0
OI00049342,ORD0025459,2,P03698,2,6992,5
OI00049343,ORD0025459,3,P01903,1,61198,10
OI00049344,ORD0025460,1,P03799,1,8408,5
OI00049345,ORD0025461,1,P00410,2,23460,5
OI00049346,ORD0025461,2,P01026,1,22,5
OI00049347,ORD0025461,3,P00088,1,629,10
OI00049348,ORD0025461,4,P03348,1,496,0
OI00049349,ORD0025462,1,P03073,3,81706,0
OI00049350,ORD0025462,2,P03511,1,24781,0
OI00049351,ORD0025462,3,P02070,1,64552,0
OI00049352,ORD0025463,1,P02983,2,8585,0
OI00049353,ORD0025463,2,P02533,3,65387,0
OI00049354,ORD0025463,3,P01668,2,1103,10
OI00049355,ORD0025463,4,P02975,1,957,0
OI00049356,ORD0025464,1,P03951,1,888,15
OI00049357,ORD0025465,1,P04464,1,11464,0
OI00049358,ORD0025466,1,P01204,2,14862,0
OI00049359,ORD0025467,1,P00733,4,1092,0
OI00049360,ORD0025468,1,P02113,3,118234,10
OI00049361,ORD0025468,2,P02773,3,10350,0
OI00049362,ORD0025469,1,P00211,2,136733,10
OI00049363,ORD0025470,1,P03253,4,984,15
OI00049364,ORD0025471,1,P01277,4,4823,5
OI00049365,ORD0025472,1,P00948,2,12476,0
OI00049366,ORD0025472,2,P00249,3,14807,0
OI00049367,ORD0025473,1,P03153,1,874,5
OI00049368,ORD0025474,1,P00826,5,150364,0
OI00049369,ORD0025474,2,P04838,1,153777,0
OI00049370,ORD0025475,1,P02023,2,1420,5
OI00049371,ORD0025475,2,P00113,1,14587,10
OI00049372,ORD0025475,3,P04960,2,142601,0
OI00049373,ORD0025476,1,P01538,3,162699,0
OI00049374,ORD0025477,1,P04487,3,12044,15
OI00049375,ORD0025477,2,P00574,2,1667,5
OI00049376,ORD0025478,1,P03424,3,124861,15
OI00049377,ORD0025478,2,P02510,1,1366,15
OI00049378,ORD0025479,1,P01466,3,162767,5
OI00049379,ORD0025480,1,P00451,5,7851,0
OI00049380,ORD0025481,1,P02965,2,107856,0
OI00049381,ORD0025482,1,P01493,1,1340,0
OI00049382,ORD0025482,2,P01442,3,192621,5
OI00049383,ORD0025483,1,P01730,1,8096,10
OI00049384,ORD0025484,1,P02432,4,4969,20
OI00049385,ORD0025484,2,P03519,3,14303,5
OI00049386,ORD0025485,1,P01005,1,14058,0
OI00049387,ORD0025485,2,P00007,2,9144,20
OI00049388,ORD0025486,1,P00776,1,163270,0
OI00049389,ORD0025486,2,P02770,4,8272,5
OI00049390,ORD0025487,1,P03925,1,21,0
OI00049391,ORD0025487,2,P01509,1,190734,0
OI00049392,ORD0025488,1,P02072,2,1876,0
OI00049393,ORD0025488,2,P04506,1,66163,5
OI00049394,ORD0025489,1,P01061,3,39707,10
OI00049395,ORD0025490,1,P04540,1,11483,0
OI00049396,ORD0025491,1,P02689,1,147521,0
OI00049397,ORD0025492,1,P02267,2,4012,0
OI00049398,ORD0025492,2,P01934,1,974,0
OI00049399,ORD0025493,1,P01883,1,1417,0
OI00049400,ORD0025493,2,P01503,1,19955,15
OI00049401,ORD0025494,1,P02327,1,81691,15
OI00049402,ORD0025494,2,P00534,2,7810,10
OI00049403,ORD0025494,3,P02526,1,45099,5
OI00049404,ORD0025495,1,P01304,1,1398,5
OI00049405,ORD0025496,1,P02124,4,104739,0
OI00049406,ORD0025496,2,P00416,2,165895,15
OI00049407,ORD0025496,3,P01571,3,1956,0
OI00049408,ORD0025497,1,P02584,2,16185,0
OI00049409,ORD0025497,2,P01101,1,1011,5
OI00049410,ORD0025498,1,P01355,1,72566,10
OI00049411,ORD0025499,1,P02839,3,104567,0
OI00049412,ORD0025500,1,P00333,3,619,0
OI00049413,ORD0025501,1,P03823,1,50072,0
OI00049414,ORD0025501,2,P01155,2,159,10
OI00049415,ORD0025501,3,P03776,2,4496,0
OI00049416,ORD0025501,4,P00653,1,147302,10
OI00049417,ORD0025502,1,P00808,2,151322,0
OI00049418,ORD0025502,2,P04559,4,531,25
OI00049419,ORD0025503,1,P03352,2,9411,5
OI00049420,ORD0025503,2,P02296,1,8529,5
OI00049421,ORD0025503,3,P00042,1,11904,5
OI00049422,ORD0025504,1,P04517,1,7945,0
OI00049423,ORD0025505,1,P02810,1,11153,10
OI00049424,ORD0025505,2,P00762,5,48170,0
OI00049425,ORD0025506,1,P02245,2,890,0
OI00049426,ORD0025506,2,P02966,1,8402,10
OI00049427,ORD0025507,1,P04302,4,1033,15
OI00049428,ORD0025508,1,P04243,1,24124,5
OI00049429,ORD0025508,2,P00570,2,42850,0
OI00049430,ORD0025509,1,P03674,2,44756,5
OI00049431,ORD0025509,2,P03169,2,324,5
OI00049432,ORD0025509,3,P04725,1,1206,0
OI00049433,ORD0025510,1,P04595,3,1412,5
OI00049434,ORD0025510,2,P00404,1,11480,0
OI00049435,ORD0025511,1,P04674,4,676,0
OI00049436,ORD0025512,1,P04472,2,1604,10
OI00049437,ORD0025512,2,P04792,3,147849,10
OI00049438,ORD0025513,1,P02248,1,1927,0
OI00049439,ORD0025514,1,P00764,2,14197,5
OI00049440,ORD0025515,1,P01487,1,2281,5
OI00049441,ORD0025516,1,P03035,4,5597,5
OI00049442,ORD0025517,1,P02655,1,44228,0
OI00049443,ORD0025517,2,P01472,1,1410,20
OI00049444,ORD0025518,1,P03596,4,4892,5
OI00049445,ORD0025518,2,P03190,1,23199,5
OI00049446,ORD0025519,1,P02603,1,1905,0
OI00049447,ORD0025519,2,P02529,2,64090,0
OI00049448,ORD0025520,1,P01208,1,13430,0
OI00049449,ORD0025520,2,P04954,2,198190,10
OI00049450,ORD0025520,3,P01498,2,496,0
OI00049451,ORD0025520,4,P04580,1,13053,0
OI00049452,ORD0025521,1,P04360,1,159500,20
OI00049453,ORD0025521,2,P04159,1,14932,0
OI00049454,ORD0025521,3,P03809,2,831,15
OI00049455,ORD0025521,4,P01224,2,14221,15
OI00049456,ORD0025522,1,P01312,1,2550,10
OI00049457,ORD0025522,2,P03282,3,1779,25
OI00049458,ORD0025523,1,P00203,2,52880,15
OI00049459,ORD0025523,2,P03124,3,1895,0
OI00049460,ORD0025523,3,P04320,1,673,0
OI00049461,ORD0025524,1,P01258,1,14071,0
OI00049462,ORD0025525,1,P00458,2,1456,0
OI00049463,ORD0025525,2,P00778,5,2996,0
OI00049464,ORD0025525,3,P03809,1,831,0
OI00049465,ORD0025525,4,P03795,4,5557,10
OI00049466,ORD0025525,5,P03142,1,2015,0
OI00049467,ORD0025526,1,P04080,2,116639,15
OI00049468,ORD0025526,2,P00229,4,5837,5
OI00049469,ORD0025527,1,P02118,3,630,10
OI00049470,ORD0025527,2,P04974,2,7166,0
OI00049471,ORD0025528,1,P03644,2,1179,0
OI00049472,ORD0025529,1,P04557,4,162598,0
OI00049473,ORD0025530,1,P04650,3,1060,20
OI00049474,ORD0025531,1,P04700,4,126451,10
OI00049475,ORD0025532,1,P00060,1,708,0
OI00049476,ORD0025533,1,P00715,1,931,0
OI00049477,ORD0025533,2,P02199,1,80206,15
OI00049478,ORD0025534,1,P02156,2,1860,20
OI00049479,ORD0025534,2,P02921,4,8209,15
OI00049480,ORD0025535,1,P04075,1,178588,10
OI00049481,ORD0025536,1,P03208,4,10215,0
OI00049482,ORD0025537,1,P02661,4,888,10
OI00049483,ORD0025537,2,P02381,1,292,0
OI00049484,ORD0025537,3,P03128,4,1941,0
OI00049485,ORD0025537,4,P02941,2,2949,0
OI00049486,ORD0025537,5,P03585,3,6780,20
OI00049487,ORD0025538,1,P04337,4,107703,15
OI00049488,ORD0025538,2,P02061,1,622,0
OI00049489,ORD0025538,3,P01901,2,1704,5
OI00049490,ORD0025538,4,P04798,2,4748,0
OI00049491,ORD0025539,1,P02233,2,8262,0
OI00049492,ORD0025540,1,P00153,3,13266,15
OI00049493,ORD0025540,2,P03285,1,64851,10
OI00049494,ORD0025540,3,P00054,1,59594,5
OI00049495,ORD0025540,4,P02868,1,13089,0
OI00049496,ORD0025541,1,P00548,1,665,15
OI00049497,ORD0025542,1,P04275,3,1833,0
OI00049498,ORD0025542,2,P00174,3,10403,0
OI00049499,ORD0025542,3,P01298,3,8013,5
OI00049500,ORD0025542,4,P04902,3,179649,10
OI00049501,ORD0025543,1,P01432,2,12395,5
OI00049502,ORD0025544,1,P01954,1,3910,20
OI00049503,ORD0025544,2,P04580,1,13053,0
OI00049504,ORD0025545,1,P03435,2,812,0
OI00049505,ORD0025546,1,P01875,5,140128,5
OI00049506,ORD0025546,2,P01845,2,426,0
OI00049507,ORD0025547,1,P02368,1,4405,0
OI00049508,ORD0025547,2,P04992,1,1375,0
OI00049509,ORD0025548,1,P04826,5,34116,0
OI00049510,ORD0025548,2,P04323,3,9516,0
OI00049511,ORD0025549,1,P03046,3,713,5
OI00049512,ORD0025550,1,P02638,4,1992,5
OI00049513,ORD0025550,2,P04004,1,10507,10
OI00049514,ORD0025551,1,P01751,2,12479,5
OI00049515,ORD0025551,2,P04700,1,126451,20
OI00049516,ORD0025551,3,P03407,3,1198,0
OI00049517,ORD0025551,4,P01947,2,10120,15
OI00049518,ORD0025551,5,P00728,2,2950,5
OI00049519,ORD0025552,1,P02284,1,13955,10
OI00049520,ORD0025553,1,P03521,1,107742,10
OI00049521,ORD0025554,1,P04029,5,46493,0
OI00049522,ORD0025554,2,P02152,4,10101,0
OI00049523,ORD0025555,1,P04854,2,1733,5
OI00049524,ORD0025556,1,P04970,1,1680,0
OI00049525,ORD0025556,2,P03144,2,1562,10
OI00049526,ORD0025556,3,P03956,4,11755,0
OI00049527,ORD0025557,1,P04263,1,56692,10
OI00049528,ORD0025558,1,P03616,4,1668,0
OI00049529,ORD0025559,1,P04305,4,3687,10
OI00049530,ORD0025560,1,P03601,2,1438,10
OI00049531,ORD0025560,2,P01117,3,464,20
OI00049532,ORD0025561,1,P04431,3,4328,5
OI00049533,ORD0025561,2,P02710,2,118775,0
OI00049534,ORD0025561,3,P01012,2,2189,0
OI00049535,ORD0025561,4,P00528,1,807,0
OI00049536,ORD0025561,5,P00709,2,183170,0
OI00049537,ORD0025562,1,P00167,1,84000,5
OI00049538,ORD0025562,2,P03885,1,11341,0
OI00049539,ORD0025562,3,P02369,4,1618,0
OI00049540,ORD0025563,1,P01641,1,2658,0
OI00049541,ORD0025563,2,P01902,5,11844,0
OI00049542,ORD0025564,1,P02737,4,195972,10
OI00049543,ORD0025565,1,P03670,1,127,5
OI00049544,ORD0025565,2,P01724,3,127540,15
OI00049545,ORD0025565,3,P00701,1,546,0
OI00049546,ORD0025565,4,P03253,1,984,0
OI00049547,ORD0025566,1,P04762,4,123857,0
OI00049548,ORD0025567,1,P01079,2,93304,5
OI00049549,ORD0025567,2,P01179,1,133183,0
OI00049550,ORD0025568,1,P02954,1,10305,10
OI00049551,ORD0025569,1,P04471,5,12437,5
OI00049552,ORD0025569,2,P02391,1,128141,0
OI00049553,ORD0025570,1,P04672,2,6616,0
OI00049554,ORD0025570,2,P02921,1,8209,0
OI00049555,ORD0025570,3,P04949,3,512,0
OI00049556,ORD0025570,4,P00610,1,3910,5
OI00049557,ORD0025571,1,P01335,1,496,5
OI00049558,ORD0025572,1,P01993,1,62542,15
OI00049559,ORD0025572,2,P01055,2,109627,0
OI00049560,ORD0025573,1,P04316,1,1795,0
OI00049561,ORD0025573,2,P01525,3,169267,0
OI00049562,ORD0025574,1,P01077,2,8354,10
OI00049563,ORD0025574,2,P00749,2,165110,15
OI00049564,ORD0025574,3,P04122,2,6173,0
OI00049565,ORD0025575,1,P02271,1,1712,5
OI00049566,ORD0025575,2,P02914,1,170002,0
OI00049567,ORD0025575,3,P04041,3,412,5
OI00049568,ORD0025575,4,P02357,4,109273,15
OI00049569,ORD0025576,1,P03519,1,14303,15
OI00049570,ORD0025577,1,P00088,1,629,10
OI00049571,ORD0025578,1,P01028,2,1311,0
OI00049572,ORD0025578,2,P02116,2,123,5
OI00049573,ORD0025579,1,P04652,5,87095,15
OI00049574,ORD0025579,2,P04610,4,484,15
OI00049575,ORD0025579,3,P04777,3,87806,10
OI00049576,ORD0025580,1,P00195,3,103,0
OI00049577,ORD0025580,2,P00285,1,183996,10
OI00049578,ORD0025580,3,P04303,3,151966,0
OI00049579,ORD0025580,4,P03856,3,13975,5
OI00049580,ORD0025581,1,P03860,3,87831,0
OI00049581,ORD0025581,2,P04152,1,2645,5
OI00049582,ORD0025582,1,P02065,3,570,0
OI00049583,ORD0025583,1,P02260,2,1214,0
OI00049584,ORD0025583,2,P00751,2,26,0
OI00049585,ORD0025584,1,P02281,5,12907,5
OI00049586,ORD0025585,1,P00752,1,94907,10
OI00049587,ORD0025586,1,P00867,1,2081,10
OI00049588,ORD0025587,1,P01404,2,6888,10
OI00049589,ORD0025587,2,P01878,5,7912,0
OI00049590,ORD0025588,1,P04966,2,1178,0
OI00049591,ORD0025589,1,P01092,4,7552,5
OI00049592,ORD0025590,1,P03286,2,1282,5
OI00049593,ORD0025591,1,P04145,1,231,0
OI00049594,ORD0025592,1,P04795,1,1045,0
OI00049595,ORD0025592,2,P02559,1,461,0
OI00049596,ORD0025593,1,P04410,1,12395,0
OI00049597,ORD0025593,2,P04080,2,116639,0
OI00049598,ORD0025593,3,P01576,3,1318,5
OI00049599,ORD0025593,4,P04831,1,10332,10
OI00049600,ORD0025593,5,P02238,1,639,5
OI00049601,ORD0025594,1,P00537,1,1739,5
OI00049602,ORD0025595,1,P01497,1,7375,10
OI00049603,ORD0025596,1,P01314,3,1340,10
OI00049604,ORD0025596,2,P04103,1,129603,10
OI00049605,ORD0025597,1,P02174,3,5644,0
OI00049606,ORD0025598,1,P02034,2,37421,5
OI00049607,ORD0025598,2,P00226,2,532,20
OI00049608,ORD0025599,1,P04015,1,446,15
OI00049609,ORD0025600,1,P02409,3,1956,5
OI00049610,ORD0025601,1,P03591,2,5460,0
OI00049611,ORD0025601,2,P02950,1,145755,0
OI00049612,ORD0025602,1,P03443,1,121668,5
OI00049613,ORD0025603,1,P02992,1,8407,15
OI00049614,ORD0025604,1,P02265,1,90570,5
OI00049615,ORD0025605,1,P03155,1,7440,0
OI00049616,ORD0025605,2,P02247,1,136366,0
OI00049617,ORD0025606,1,P02160,1,126850,10
OI00049618,ORD0025606,2,P03883,1,811,5
OI00049619,ORD0025607,1,P02479,5,47429,0
OI00049620,ORD0025607,2,P02894,1,12339,0
OI00049621,ORD0025607,3,P03978,4,29,15
OI00049622,ORD0025608,1,P04591,1,293,0
OI00049623,ORD0025609,1,P02635,3,163896,15
OI00049624,ORD0025609,2,P03826,3,89446,5
OI00049625,ORD0025610,1,P03029,3,11834,0
OI00049626,ORD0025611,1,P03027,2,2085,5
OI00049627,ORD0025611,2,P01374,2,113295,5
OI00049628,ORD0025612,1,P03338,2,172182,5
OI00049629,ORD0025612,2,P00370,1,24447,0
OI00049630,ORD0025612,3,P03187,2,12306,0
OI00049631,ORD0025612,4,P00902,4,20074,0
OI00049632,ORD0025613,1,P03127,4,9969,0
OI00049633,ORD0025613,2,P03608,4,125110,10
OI00049634,ORD0025613,3,P03916,3,143539,0
OI00049635,ORD0025613,4,P04843,1,332,10
OI00049636,ORD0025613,5,P03601,1,1438,0
OI00049637,ORD0025614,1,P01367,1,12628,0
OI00049638,ORD0025615,1,P01077,1,8354,0
OI00049639,ORD0025615,2,P03035,2,5597,5
OI00049640,ORD0025616,1,P01165,2,1256,5
OI00049641,ORD0025617,1,P00149,1,1098,0
OI00049642,ORD0025618,1,P02635,2,163896,0
OI00049643,ORD0025619,1,P04343,1,1196,5
OI00049644,ORD0025619,2,P01302,1,348,5
OI00049645,ORD0025620,1,P00187,2,24992,15
OI00049646,ORD0025620,2,P00841,5,1636,0
OI00049647,ORD0025620,3,P01314,4,1340,15
OI00049648,ORD0025620,4,P00797,1,171389,0
OI00049649,ORD0025621,1,P04526,2,40740,0
OI00049650,ORD0025622,1,P02834,1,495,0
OI00049651,ORD0025623,1,P04636,1,130513,20
OI00049652,ORD0025623,2,P03790,3,14508,0
OI00049653,ORD0025624,1,P01580,2,547,5
OI00049654,ORD0025625,1,P03682,1,154093,10
OI00049655,ORD0025625,2,P04730,1,43599,0
OI00049656,ORD0025626,1,P00018,1,10124,0
OI00049657,ORD0025626,2,P00106,3,503,25
OI00049658,ORD0025627,1,P04552,5,1483,0
OI00049659,ORD0025628,1,P04242,1,3303,0
OI00049660,ORD0025628,2,P00953,2,1821,0
OI00049661,ORD0025629,1,P02573,4,199969,5
OI00049662,ORD0025630,1,P02139,1,1317,15
OI00049663,ORD0025630,2,P02318,1,9275,25
OI00049664,ORD0025630,3,P03365,2,690,0
OI00049665,ORD0025630,4,P00340,1,2546,10
OI00049666,ORD0025630,5,P03089,2,1992,0
OI00049667,ORD0025631,1,P01956,1,68442,0
OI00049668,ORD0025632,1,P02536,1,6394,5
OI00049669,ORD0025633,1,P04640,1,105614,0
OI00049670,ORD0025633,2,P01615,1,626,0
OI00049671,ORD0025634,1,P02279,1,1671,5
OI00049672,ORD0025634,2,P03088,3,1426,15
OI00049673,ORD0025634,3,P00897,1,14286,0
OI00049674,ORD0025635,1,P04120,3,605,25
OI00049675,ORD0025636,1,P01557,3,1429,5
OI00049676,ORD0025637,1,P04018,1,1920,15
OI00049677,ORD0025637,2,P03798,1,11675,0
OI00049678,ORD0025638,1,P03370,3,2019,5
OI00049679,ORD0025638,2,P03411,3,1569,0
OI00049680,ORD0025638,3,P00597,1,1226,0
OI00049681,ORD0025638,4,P02737,1,195972,5
OI00049682,ORD0025638,5,P02674,3,10052,15
OI00049683,ORD0025639,1,P04354,5,143811,15
OI00049684,ORD0025639,2,P04773,5,24229,0
OI00049685,ORD0025640,1,P01655,2,7966,5
OI00049686,ORD0025641,1,P00075,1,9881,10
OI00049687,ORD0025642,1,P04834,2,558,0
OI00049688,ORD0025643,1,P01902,1,11844,0
OI00049689,ORD0025644,1,P02959,1,3513,5
OI00049690,ORD0025644,2,P01470,1,1245,10
OI00049691,ORD0025644,3,P04503,2,3166,0
OI00049692,ORD0025644,4,P04932,1,692,15
OI00049693,ORD0025645,1,P03325,1,5824,5
OI00049694,ORD0025646,1,P00658,2,1870,0
OI00049695,ORD0025647,1,P00760,4,818,0
OI00049696,ORD0025647,2,P01101,2,1011,0
OI00049697,ORD0025647,3,P01394,1,317,0
OI00049698,ORD0025648,1,P03144,1,1562,15
OI00049699,ORD0025649,1,P00616,2,1242,0
OI00049700,ORD0025650,1,P00650,5,1447,25
OI00049701,ORD0025651,1,P00661,1,5493,0
OI00049702,ORD0025651,2,P04602,1,22100,10
OI00049703,ORD0025652,1,P02215,1,48259,0
OI00049704,ORD0025653,1,P03400,4,6079,5
OI00049705,ORD0025654,1,P00117,1,61765,10
OI00049706,ORD0025655,1,P01392,1,150834,0
OI00049707,ORD0025656,1,P03955,4,1278,0
OI00049708,ORD0025657,1,P03729,2,192446,0
OI00049709,ORD0025657,2,P01229,1,10042,15
OI00049710,ORD0025657,3,P02687,1,12067,0
OI00049711,ORD0025657,4,P02903,3,2170,10
OI00049712,ORD0025657,5,P03288,3,1496,5
OI00049713,ORD0025658,1,P04276,2,5042,5
OI00049714,ORD0025658,2,P03165,3,393,10
OI00049715,ORD0025658,3,P00445,2,5964,20
OI00049716,ORD0025658,4,P02600,1,12235,10
OI00049717,ORD0025658,5,P00220,3,1355,0
OI00049718,ORD0025659,1,P04067,1,122534,0
OI00049719,ORD0025660,1,P00889,5,8601,15
OI00049720,ORD0025661,1,P04898,1,14064,5
OI00049721,ORD0025662,1,P02504,1,29,5
OI00049722,ORD0025662,2,P04530,4,124718,5
OI00049723,ORD0025662,3,P02714,3,572,10
OI00049724,ORD0025662,4,P01226,1,11132,15
OI00049725,ORD0025662,5,P02766,2,125070,10
OI00049726,ORD0025663,1,P04001,2,746,10
OI00049727,ORD0025663,2,P01134,1,117500,0
OI00049728,ORD0025664,1,P03135,1,183332,0
OI00049729,ORD0025665,1,P02318,1,9275,20
OI00049730,ORD0025666,1,P03301,4,125565,10
OI00049731,ORD0025667,1,P01244,1,13295,0
OI00049732,ORD0025668,1,P02640,1,169811,5
OI00049733,ORD0025668,2,P03512,4,9086,5
OI00049734,ORD0025668,3,P04741,1,178618,0
OI00049735,ORD0025669,1,P04027,1,215,0
OI00049736,ORD0025669,2,P02938,1,178196,5
OI00049737,ORD0025669,3,P02524,3,4844,0
OI00049738,ORD0025670,1,P01162,1,184607,0
OI00049739,ORD0025670,2,P02836,2,1724,10
OI00049740,ORD0025671,1,P04414,1,105665,0
OI00049741,ORD0025671,2,P00772,2,12937,0
OI00049742,ORD0025672,1,P03591,1,5460,0
OI00049743,ORD0025673,1,P02242,1,10923,20
OI00049744,ORD0025674,1,P00906,1,312,0
OI00049745,ORD0025675,1,P02771,1,4586,0
OI00049746,ORD0025675,2,P01708,1,14917,10
OI00049747,ORD0025675,3,P00016,5,108,0
OI00049748,ORD0025675,4,P03912,5,11099,0
OI00049749,ORD0025676,1,P04456,5,187604,5
OI00049750,ORD0025677,1,P03083,2,18054,10
OI00049751,ORD0025678,1,P01246,1,13420,5
OI00049752,ORD0025678,2,P01233,1,278,0
OI00049753,ORD0025679,1,P00404,5,11480,0
OI00049754,ORD0025679,2,P03448,5,5620,10
OI00049755,ORD0025679,3,P03206,1,1698,0
OI00049756,ORD0025680,1,P03295,1,5496,0
OI00049757,ORD0025680,2,P02764,2,14765,20
OI00049758,ORD0025680,3,P02548,1,1373,15
OI00049759,ORD0025681,1,P01936,2,2187,5
OI00049760,ORD0025681,2,P03385,5,677,0
OI00049761,ORD0025681,3,P00481,1,70395,5
OI00049762,ORD0025682,1,P01445,1,3261,20
OI00049763,ORD0025682,2,P02239,4,51902,5
OI00049764,ORD0025682,3,P03018,1,31120,5
OI00049765,ORD0025683,1,P02736,4,11047,5
OI00049766,ORD0025684,1,P04904,1,1806,0
OI00049767,ORD0025685,1,P02135,3,2889,5
OI00049768,ORD0025685,2,P04592,1,1627,0
OI00049769,ORD0025686,1,P03125,1,10437,10
OI00049770,ORD0025687,1,P01157,1,20485,0
